"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","abiotic_stress_related_genes","gene_name","remarks","references"
"AT1G06180",264.401731865872,-0.981680771549841,0.265946458898741,0.0000120126094665757,0.00043125795625247,"radiation_stress_(uv-b)","MYB13","a novel positive regulator in UV-B-induced cotyledon expansion and stress acclimation.UV-B inducible and is predominantly expressed in the cotyledons.","Qian, C., Chen, Z., Liu, Q., Mao, W., Chen, Y., Tian, W., ... & Huang, X. (2020). Coordinated transcriptional regulation by the UV-B photoreceptor and multiple transcription factors for plant UV-B responses. Molecular plant, 13(5), 777-792."
"AT1G21910",920.832516751424,-0.825550327980536,0.507630109282017,0.00321570329268997,0.0334247752169385,"temperature_stress_(heat_stress)","DREB26","encodes a member of the DREB subfamily A-5 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 15 members in this subfamily including RAP2.1, RAP2.9 and RAP2.10.","Krishnaswamy, S., Verma, S., Rahman, M. H., & Kav, N. N. (2011). Functional characterization of four APETALA2-family genes (RAP2. 6, RAP2. 6L, DREB19 and DREB26) in Arabidopsis. Plant molecular biology, 75, 107-127."
"AT1G67970",897.322272328947,-0.285363202383863,0.113897243446883,0.00335806527904856,0.0344085919942627,"temperature_stress_(heat_stress)","HSFA8","member of Heat Stress Transcription Factor (Hsf) family","Giesguth, M., Sahm, A., Simon, S., & Dietz, K. J. (2015). Redox-dependent translocation of the heat shock transcription factor AtHSFA8 from the cytosol to the nucleus in Arabidopsis thaliana. FEBS letters, 589(6), 718-725."
"AT2G37040",2808.03424417212,0.823330621703304,0.148324775250976,0.00000000198321489528423,0.000000284376779136662,"radiation_stress_(uv-b)","PAL1","Encodes PAL1, a phenylalanine ammonia-lyase. Arabidopsis has four PALs: AT2G37040 (PAL1), AT3G53260 (PAL2), AT5G04230 (PAL3) and AT3G10340 (PAL4).","Zhang, X., Gou, M., Guo, C., Yang, H., & Liu, C. J. (2015). Down-regulation of Kelch domain-containing F-box protein in Arabidopsis enhances the production of (poly) phenols and tolerance to ultraviolet radiation. Plant Physiology, 167(2), 337-350."
"AT3G10920",1773.90800985114,0.280680842677493,0.0767793747330935,0.000082471475177607,0.0020202984671655,"oxidative_stress","MSD1","manganese superoxide dismutase (MSD1)","Xi, D. M., Liu, W. S., Yang, G. D., Wu, C. A., & Zheng, C. C. (2010). Seed‐specific overexpression of antioxidant genes in Arabidopsis enhances oxidative stress tolerance during germination and early seedling growth. Plant biotechnology journal, 8(7), 796-806."
"AT3G24520",307.638536043336,0.491100265271932,0.249909776965397,0.00430836168938467,0.0410575315288426,"temperature_stress_(heat_stress)","HSFC1","member of Heat Stress Transcription Factor (Hsf) family","Albihlal, W. S., Obomighie, I., Blein, T., Persad, R., Chernukhin, I., Crespi, M., ... & Mullineaux, P. M. (2018). Arabidopsis HEAT SHOCK TRANSCRIPTION FACTORA1b regulates multiple developmental genes under benign and stress conditions. Journal of Experimental Botany, 69(11), 2847-2862."
"AT3G50820",24257.819910977,0.579349552878242,0.146567809566506,0.00000764342088511739,0.00029748679381441,"excess_light_stress_(photoinhibithion)","PSBO2","Encodes a protein which is an extrinsic subunit of photosystem II and which has been proposed to play a central role in stabilization of the catalytic manganese cluster. In Arabidopsis thaliana the PsbO proteins are encoded by two genes: psbO1 and psbO2. PsbO2 is the minor isoform in the wild-type. Mutants defective in this gene have been shown to be affected in the dephosphorylation of the D1 protein of PSII.","Allahverdiyeva, Y., Mamedov, F., Holmström, M., Nurmi, M., Lundin, B., Styring, S., ... & Aro, E. M. (2009). Comparison of the electron transport properties of the psbo1 and psbo2 mutants of Arabidopsis thaliana. Biochimica et Biophysica Acta (BBA)-Bioenergetics, 1787(10), 1230-1237."
"AT4G21840",83.3102242416316,-1.91314999165937,0.562085131250318,0.0000253836918992348,0.000790861658664851,"oxidative_stress","MSRB8","methionine sulfoxide reductase B8;(source:Araport11)","Li, C. W., Lee, S. H., Chieh, P. S., Lin, C. S., Wang, Y. C., & Chan, M. T. (2012). Arabidopsis root-abundant cytosolic methionine sulfoxide reductase B genes MsrB7 and MsrB8 are involved in tolerance to oxidative stress. Plant and Cell Physiology, 53(10), 1707-1719."
"AT5G52250",260.830311805755,-0.896330212032905,0.260421519728536,0.000031510425248235,0.000943389044061931,"radiation_stress_(uv-b)","RUP1","Encodes a transducin protein whose gene expression is induced by UV-B. This induction is reduced in hy5 mutant and may be a target of HY5 during UV-B response. Functions as a repressor of UV-B signaling.UV-B-specific signaling component that orchestrates expression of a range of genes with vital UV-protective functions. Located in the nucleus and the cytosol. Associates with chromatin via histones. UV-B light promotes URV8 protein accumulation in the nucleus. UVR8 interaction with COP1 is negatively regulated by RUP1 and RUP2.","Gruber, H., Heijde, M., Heller, W., Albert, A., Seidlitz, H. K., & Ulm, R. (2010). Negative feedback regulation of UV-B–induced photomorphogenesis and stress acclimation in Arabidopsis. Proceedings of the National Academy of Sciences, 107(46), 20132-20137."
"AT5G66570",151024.424438537,0.356710221234126,0.116361808838342,0.000433565342523742,0.00725877733653886,"excess_light_stress_(photoinhibithion)","PSBO1","Encodes a protein which is an extrinsic subunit of photosystem II and which has been proposed to play a central role in stabilization of the catalytic manganese cluster. In Arabidopsis thaliana the PsbO proteins are encoded by two genes: psbO1 and psbO2. PsbO1 is the major isoform in the wild-type. In plsp1-1 mutant plastids, the nonmature form of the protein localizes in the membrane. The mRNA is cell-to-cell mobile.","Allahverdiyeva, Y., Mamedov, F., Holmström, M., Nurmi, M., Lundin, B., Styring, S., ... & Aro, E. M. (2009). Comparison of the electron transport properties of the psbo1 and psbo2 mutants of Arabidopsis thaliana. Biochimica et Biophysica Acta (BBA)-Bioenergetics, 1787(10), 1230-1237."
