"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","abiotic_stress_related_genes","gene_name","remarks","references"
"AT4G21840",83.3102242416316,-1.73836359586454,0.538426164540601,0.0000971878481175242,0.000492903276548404,"oxidative_stress","MSRB8","methionine sulfoxide reductase B8;(source:Araport11)","Li, C. W., Lee, S. H., Chieh, P. S., Lin, C. S., Wang, Y. C., & Chan, M. T. (2012). Arabidopsis root-abundant cytosolic methionine sulfoxide reductase B genes MsrB7 and MsrB8 are involved in tolerance to oxidative stress. Plant and Cell Physiology, 53(10), 1707-1719."
"AT4G30950",14347.5913238062,-0.227815114407078,0.0816918584812586,0.00423015466357423,0.0141084299450444,"excess_light_stress_(photoinhibithion)","FAD6","Chloroplastic enzyme responsible for the synthesis of 16:2 and 18:2 fatty acids from galactolipids, sulpholipids and phosphatidylglycerol. Uses ferredoxin as electron donor. Gene mutation resulted in reduced level of unsaturated fatty acids leading to susceptibility to photoinhibition.","Zhang, J. T., Zhu, J. Q., Zhu, Q., Liu, H., Gao, X. S., & Zhang, H. X. (2009). Fatty acid desaturase-6 (Fad6) is required for salt tolerance in Arabidopsis thaliana. Biochemical and biophysical research communications, 390(3), 469-474."
"AT4G35000",5258.01983362749,-0.302325914915467,0.0776585338972818,0.0000791562663832536,0.000410235837851655,"oxidative_stress","APX3","Encodes a microsomal ascorbate peroxidase APX3. Ascorbate peroxidases are enzymes that scavenge hydrogen peroxide in plant cells. Eight types of APX have been described for Arabidopsis: three cytosolic (APX1, APX2, APX6), two chloroplastic types (stromal sAPX, thylakoid tAPX), and three microsomal (APX3, APX4, APX5) isoforms. The APX3 protein interacts with AKR2 (ankyrin-containing protein that interacts with AFT1) and AFT1, a 14-3-3 protein.",NA
"AT4G38620",410.390099923359,0.784207913907433,0.169707330233247,0.00000126661423104527,0.00000934004623879879,"radiation_stress_(uv-b)","MYB4","Encodes a R2R3 MYB protein which is involved in the response to UV-B. It functions as a repressor of target gene expression. One of its target genes encodes cinnamate 4-hydroxylase; mutants accumulate sinapate esters in their leaves. MYB4 binds to its own promoter and represses its own expression. Nuclear localization of MYB4 depends on the action of the beta importin SAD2. The mRNA is cell-to-cell mobile.","Mitra, M., Agarwal, P., Kundu, A., Banerjee, V., & Roy, S. (2019). Investigation of the effect of UV-B light on Arabidopsis MYB4 (AtMYB4) transcription factor stability and detection of a putative MYB4-binding motif in the promoter proximal region of AtMYB4. PLoS One, 14(8), e0220123."
"AT5G02500",29047.9256025095,0.476818831777124,0.134819659382858,0.00024950115073164,0.00114906342868496,"temperature_stress_(heat_stress)","HSP70-1","Encodes a member of heat shock protein 70 family. Hsc70-1 negatively regulates the expression of Hsp101 through HsfA1d, HsfA1e and HsfA2. During non-HS condition, Hsc70-1 attenuates the activity of HsfAs and finally affects the expression of HsfA2 and Hsp101 genes. hsc70-1 mutant showed thermotolerance phenotype due to higher expression of Hsp101 and other HS inducible genes.","Lee, J. H., & Schöffl, F. (1996). An Hsp70 antisense gene affects the expression of HSP70/HSC70, the regulation of HSF, and the acquisition of thermotolerance in transgenic Arabidopsis thaliana. Molecular and General Genetics MGG, 252, 11-19."
"AT5G03720",293.161084357061,-0.6750306049108,0.161113868525437,0.0000118625798537038,0.000072808257949072,"temperature_stress_(heat_stress)","HSFA3","Member of Heat Stress Transcription Factor (Hsf) family. Expression is regulated by DREB2A and in turn HSFA3 regulates the expression of hsps Hsp18.1-CI and Hsp26.5-MII35S. Involved in establishing thermotolerence.","Yoshida, T., Sakuma, Y., Todaka, D., Maruyama, K., Qin, F., Mizoi, J., ... & Yamaguchi-Shinozaki, K. (2008). Functional analysis of an Arabidopsis heat-shock transcription factor HsfA3 in the transcriptional cascade downstream of the DREB2A stress-regulatory system. Biochemical and biophysical research communications, 368(3), 515-521."
"AT5G16470",4362.34592612998,-0.747390211491743,0.0965374431205261,0.00000000000000288049743834676,0.0000000000000661272147773568,"excess_light_stress_(photoinhibithion)","MBS2","zinc finger (C2H2 type) family protein;(source:Araport11)","Shumbe, L., d'Alessandro, S., Shao, N., Chevalier, A., Ksas, B., Bock, R., & Havaux, M. (2017). METHYLENE BLUE SENSITIVITY 1 (MBS1) is required for acclimation of Arabidopsis to singlet oxygen and acts downstream of β‐cyclocitral. Plant, cell & environment, 40(2), 216-226."
"AT5G23730",108.454994194377,-0.430229905011386,0.190436159643541,0.0158708799742966,0.0440061697475044,"radiation_stress_(uv-b)","RUP2","Encodes REPRESSOR OF UV-B PHOTOMORPHOGENESIS 2 (RUP2). Functions as a repressor of UV-B signaling.","Gruber, H., Heijde, M., Heller, W., Albert, A., Seidlitz, H. K., & Ulm, R. (2010). Negative feedback regulation of UV-B–induced photomorphogenesis and stress acclimation in Arabidopsis. Proceedings of the National Academy of Sciences, 107(46), 20132-20137."
"AT5G43840",4.69027903371425,-2.65849534469549,1.11197570312885,0.00110380233334826,0.00430978811420865,"temperature_stress_(heat_stress)","HSFA6A","member of Heat Stress Transcription Factor (Hsf) family","Hwang, S. M., Kim, D. W., Woo, M. S., Jeong, H. S., Son, Y. S., Akhter, S., ... & Bahk, J. D. (2014). Functional characterization of A rabidopsis HsfA6a as a heat‐shock transcription factor under high salinity and dehydration conditions. Plant, cell & environment, 37(5), 1202-1222."
"AT5G48570",1466.50514458814,2.99813712217986,0.593108129649895,0.0000000235932410403041,0.000000229126150445005,"temperature_stress_(heat_stress)","ROF2","Encodes one of the 36 carboxylate clamp (CC)-tetratricopeptide repeat (TPR) proteins (Prasad 2010, Pubmed ID: 20856808) with potential to interact with Hsp90/Hsp70 as co-chaperones.","Aviezer-Hagai, K., Skovorodnikova, J., Galigniana, M., Farchi-Pisanty, O., Maayan, E., Bocovza, S., ... & Breiman, A. (2007). Arabidopsis immunophilins ROF1 (AtFKBP62) and ROF2 (AtFKBP65) exhibit tissue specificity, are heat-stress induced, and bind HSP90. Plant molecular biology, 63, 237-255."
"AT5G52250",260.830311805755,-2.35996167576967,0.252523225013525,0.000000000000000000000690888741062234,0.0000000000000000000297687997013173,"radiation_stress_(uv-b)","RUP1","Encodes a transducin protein whose gene expression is induced by UV-B. This induction is reduced in hy5 mutant and may be a target of HY5 during UV-B response. Functions as a repressor of UV-B signaling.UV-B-specific signaling component that orchestrates expression of a range of genes with vital UV-protective functions. Located in the nucleus and the cytosol. Associates with chromatin via histones. UV-B light promotes URV8 protein accumulation in the nucleus. UVR8 interaction with COP1 is negatively regulated by RUP1 and RUP2.","Gruber, H., Heijde, M., Heller, W., Albert, A., Seidlitz, H. K., & Ulm, R. (2010). Negative feedback regulation of UV-B–induced photomorphogenesis and stress acclimation in Arabidopsis. Proceedings of the National Academy of Sciences, 107(46), 20132-20137."
"AT5G58760",158.117335883288,0.790516622903819,0.189056573150064,0.00000991890286372618,0.0000618895939123486,"radiation_stress_(uv-b)","DDB2","Encodes a DDB1a interacting protein DDB2 required for UV-B tolerance and genomic integrity.","Ragab Abdel Gawwad, M., Kadunic, A., Hamzi Kaljanac, A., & Maric, A. (2017). Analysis of DNA Damage-Binding Proteins (DDBs) in Arabidopsis thalian a and their Protection of the Plant from UV Radiation. Current Proteomics, 14(2), 146-156."
"AT5G63980",1356.26782856594,0.87092373936367,0.123525327834242,0.00000000000053345559002073,0.00000000000926602568362997,"oxidative_stress","SAL1","Encodes a bifunctional protein that has 3'(2'),5'-bisphosphate nucleotidase and inositol polyphosphate 1-phosphatase activities and rescues sulfur assimilation mutants in yeast. It is involved in the response to cold, drought (negative regulator of drought tolerance), and ABA. Mutants in this gene exhibit enhanced induction of stress genes in response to cold, ABA, salt and dehydration and increased levels of 3'-phosphoadenosine 5'-phosphate (PAP). Involved in degradation of small mRNAs. Mutants also affect the accumulation of miRNA target cleavage products. Regulates light-dependent repression of hypocotyl elongation and flowering time via its 3'(2'),5'-bisphosphate nucleotidase activity. Its activity is sensitive to the redox state of its environment, decreasing under oxidative conditions and is regulated by dimerization and intra and inter-molecular disulfide bond formation.","Chan, K. X., Mabbitt, P. D., Phua, S. Y., Mueller, J. W., Nisar, N., Gigolashvili, T., ... & Pogson, B. J. (2016). Sensing and signaling of oxidative stress in chloroplasts by inactivation of the SAL1 phosphoadenosine phosphatase. Proceedings of the National Academy of Sciences, 113(31), E4567-E4576."
