"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","abiotic_stress_related_genes","gene_name","remarks","references"
"AT2G26300",3573.66437698102,-0.436043059662016,0.0866987691515296,0.000000408770119818344,0.00000242504308936671,"oxidative_stress","GP ALPHA 1","Encodes an alpha subunit of a heterotrimeric GTP-binding protein. The active GTP-bound form of GPA1 binds to the GTG1 and GTG2 abscisic acid (ABA) receptors and appears to affect their GTPase and GTP-binding activity, and hence, ABA binding abilities. GPA1 is a positive regulator in ABA-mediated inhibition of stomatal opening. Plants with recessive mutant alleles have complex phenotypes including: reduced brassinolide response, reduced cell divisions, round leaves, short hypocotyls. It is likely to be involved in the signaling events that trigger unfolded protein response-associated cell death. GPA1 is also involved in sugar signaling. The mRNA is cell-to-cell mobile.","Joo, J. H., Wang, S., Chen, J. G., Jones, A. M., & Fedoroff, N. V. (2005). Different signaling and cell death roles of heterotrimeric G protein α and β subunits in the Arabidopsis oxidative stress response to ozone. The Plant Cell, 17(3), 957-970."
"AT2G28190",2166.15652142468,-1.47718897464475,0.686858516072293,0.00519086351127066,0.0138780324133951,"ozone_stress","CSD2","Encodes a chloroplastic copper/zinc superoxide dismutase CSD2 that can detoxify superoxide radicals. Its expression is affected by miR398-directed mRNA cleavage. Activation depends totally on CCS. Overexpression of a miR398-resistant form of CSD2 leads to more dramatic improvements in stress (hight light, Cu2+ and methyl viologen) tolerance than overexpression of wild-type CSD2. The mRNA is cell-to-cell mobile.","Remans, T., Opdenakker, K., Guisez, Y., Carleer, R., Schat, H., Vangronsveld, J., & Cuypers, A. (2012). Exposure of Arabidopsis thaliana to excess Zn reveals a Zn-specific oxidative stress signature. Environmental and Experimental Botany, 84, 61-71."
"AT2G30950",23970.7781229601,-0.424643147399528,0.136974924237286,0.00164042971542653,0.00498298415679845,"excess_light_stress_(photoinhibithion)","VAR2","Metalloprotease that functions in thylakoid membrane biogenesis. Involved in the repair of PSII following damaged incurred during photoinhibition. Forms a complex with VAR1. Mutants show a variegated phenotype, which decreases during development. Transcript and protein levels increase with light intensity. In plsp1-1 mutant plastids, the nonmature form of the protein localizes in the membrane.","Rosso, D., Bode, R., Li, W., Krol, M., Saccon, D., Wang, S., ... & Huner, N. P. (2009). Photosynthetic redox imbalance governs leaf sectoring in the Arabidopsis thaliana variegation mutants immutans, spotty, var1, and var2. The Plant Cell, 21(11), 3473-3492."
"AT2G37040",3246.39153173687,2.73214030849912,0.259106554613927,0.00000000000000000000000000562512466146965,0.000000000000000000000000271916204320386,"radiation_stress_(uv-b)","PAL1","Encodes PAL1, a phenylalanine ammonia-lyase. Arabidopsis has four PALs: AT2G37040 (PAL1), AT3G53260 (PAL2), AT5G04230 (PAL3) and AT3G10340 (PAL4).","Zhang, X., Gou, M., Guo, C., Yang, H., & Liu, C. J. (2015). Down-regulation of Kelch domain-containing F-box protein in Arabidopsis enhances the production of (poly) phenols and tolerance to ultraviolet radiation. Plant Physiology, 167(2), 337-350."
"AT2G38340",32.2366848039666,3.26258789810718,0.45192263193598,0.000000000000120199290634298,0.0000000000016534622120623,"temperature_stress_(heat_stress)","DREB19","encodes a member of the DREB subfamily A-2 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are eight members in this subfamily including DREB2A AND DREB2B that are involved in response to drought.","Krishnaswamy, S., Verma, S., Rahman, M. H., & Kav, N. N. (2011). Functional characterization of four APETALA2-family genes (RAP2. 6, RAP2. 6L, DREB19 and DREB26) in Arabidopsis. Plant molecular biology, 75, 107-127."
"AT2G43010",935.98741110016,-1.14836728543147,0.291330024655057,0.0000279317527254501,0.000121482378286837,"radiation_stress_(uv-b)","PIF4 Transcription factor","Isolated as a semidominant mutation defective in red -light responses. Encodes a nuclear localized bHLH protein that interacts with active PhyB protein. Negatively regulates phyB mediated red light responses. Involved in shade avoidance response. Protein abundance is negatively regulated by PhyB.Involved in the regulation of response to nutrient levels. Controls the resistance to B. cinerea in a COI1- and EIN2-dependent manner.","Qian, C., Chen, Z., Liu, Q., Mao, W., Chen, Y., Tian, W., ... & Huang, X. (2020). Coordinated transcriptional regulation by the UV-B photoreceptor and multiple transcription factors for plant UV-B responses. Molecular plant, 13(5), 777-792."
"AT3G02990",286.038949191352,-0.469093869049346,0.139210028237715,0.000615816829089391,0.00206299838791941,"temperature_stress_(heat_stress)","HSFA1E","member of Heat Stress Transcription Factor (Hsf) family The mRNA is cell-to-cell mobile.","Yoshida, T., Ohama, N., Nakajima, J., Kidokoro, S., Mizoi, J., Nakashima, K., ... & Yamaguchi-Shinozaki, K. (2011). Arabidopsis HsfA1 transcription factors function as the main positive regulators in heat shock-responsive gene expression. Molecular Genetics and Genomics, 286, 321-332."
"AT3G03380",7369.70070642627,-0.720673261794415,0.0769541052653107,0.00000000000000000000475373597931388,0.00000000000000000013886622166329,"excess_light_stress_(photoinhibithion)","DEG7","Encodes a putative DegP protease. The mRNA is cell-to-cell mobile.","Sun, X., Fu, T., Chen, N., Guo, J., Ma, J., Zou, M., ... & Zhang, L. (2010). The stromal chloroplast Deg7 protease participates in the repair of photosystem II after photoinhibition in Arabidopsis. Plant physiology, 152(3), 1263-1273."
"AT3G06050",3624.94206635268,0.824340185857285,0.119369315650342,0.00000000000294186330780747,0.00000000003397449938398,"oxidative_stress","PRXIIF","Encodes a mitochondrial matrix localized peroxiredoxin involved in redox homeostasis. Knockout mutants have reduced root growth under certain oxidative stress conditions.","Finkemeier, I., Goodman, M., Lamkemeyer, P., Kandlbinder, A., Sweetlove, L. J., & Dietz, K. J. (2005). The mitochondrial type II peroxiredoxin F is essential for redox homeostasis and root growth of Arabidopsis thaliana under stress. Journal of Biological Chemistry, 280(13), 12168-12180."
"AT3G08970",234.690471573283,2.80715431324132,0.21543758635699,0.00000000000000000000000000000000000000115423271636046,0.000000000000000000000000000000000000122381917436327,"temperature_stress_(heat_stress)","ATERDJ3A","J domain protein localized in ER lumen. Can compensate for the growth defect in jem1 scj1 mutant yeast. Also shows similarity to HSP40 proteins and is induced by heat stress. At high temperatures, mutant alleles are not transmitted through the pollen due to defects in pollen tube growth.","Singh, M. B., Lohani, N., & Bhalla, P. L. (2021). The role of endoplasmic reticulum stress response in pollen development and heat stress tolerance. Frontiers in Plant Science, 12, 661062."
"AT3G10920",1994.95202277097,0.452363076588896,0.112578362718432,0.0000489087913738743,0.000204534168113597,"oxidative_stress","MSD1","manganese superoxide dismutase (MSD1)","Xi, D. M., Liu, W. S., Yang, G. D., Wu, C. A., & Zheng, C. C. (2010). Seed‐specific overexpression of antioxidant genes in Arabidopsis enhances oxidative stress tolerance during germination and early seedling growth. Plant biotechnology journal, 8(7), 796-806."
"AT3G15850",3404.54542809114,-2.21530002826468,0.157136514368898,0.000000000000000000000000000000000000000000000378532535478408,0.0000000000000000000000000000000000000000000625185306192384,"excess_light_stress_(photoinhibithion)","FAD5","Chloroplastic enzyme responsible for the synthesis of 16:1 fatty acids from galactolipids and sulpholipids. Uses ferredoxin as electron donor. The mRNA is cell-to-cell mobile.","Rea, A. C. (2020). More than just a FAD (5): unsaturated fatty acids in chloroplasts elicit protective autoimmunity."
"AT3G24520",338.702630051291,-1.4005486781464,0.214372926117984,0.000000000017066484330234,0.000000000181326997430301,"temperature_stress_(heat_stress)","HSFC1","member of Heat Stress Transcription Factor (Hsf) family","Albihlal, W. S., Obomighie, I., Blein, T., Persad, R., Chernukhin, I., Crespi, M., ... & Mullineaux, P. M. (2018). Arabidopsis HEAT SHOCK TRANSCRIPTION FACTORA1b regulates multiple developmental genes under benign and stress conditions. Journal of Experimental Botany, 69(11), 2847-2862."
"AT3G25230",321.218528536442,0.86239261438444,0.152402494956164,0.00000000825115741024878,0.0000000628409904448891,"temperature_stress_(heat_stress)","ROF1","Encodes a a high molecular weight member of the FK506 binding protein (FKBP) family. It has three FKBP12-like domains, tetratricopeptide repeats, and a putative calmodulin binding domain. Modulates thermotolerance by interacting with HSP90.1 and affecting the accumulation of HsfA2-regulated sHSPs. Belongs to one of the 36 carboxylate clamp (CC)-tetratricopeptide repeat (TPR) proteins (Prasad 2010, Pubmed ID: 20856808) with potential to interact with Hsp90/Hsp70 as co-chaperones.","Aviezer-Hagai, K., Skovorodnikova, J., Galigniana, M., Farchi-Pisanty, O., Maayan, E., Bocovza, S., ... & Breiman, A. (2007). Arabidopsis immunophilins ROF1 (AtFKBP62) and ROF2 (AtFKBP65) exhibit tissue specificity, are heat-stress induced, and bind HSP90. Plant molecular biology, 63, 237-255."
"AT3G50820",18169.7783874025,-0.420597284080489,0.131890325271199,0.00120604470124842,0.00377245862907192,"excess_light_stress_(photoinhibithion)","PSBO2","Encodes a protein which is an extrinsic subunit of photosystem II and which has been proposed to play a central role in stabilization of the catalytic manganese cluster. In Arabidopsis thaliana the PsbO proteins are encoded by two genes: psbO1 and psbO2. PsbO2 is the minor isoform in the wild-type. Mutants defective in this gene have been shown to be affected in the dephosphorylation of the D1 protein of PSII.","Allahverdiyeva, Y., Mamedov, F., Holmström, M., Nurmi, M., Lundin, B., Styring, S., ... & Aro, E. M. (2009). Comparison of the electron transport properties of the psbo1 and psbo2 mutants of Arabidopsis thaliana. Biochimica et Biophysica Acta (BBA)-Bioenergetics, 1787(10), 1230-1237."
"AT3G55270",3162.97168990037,0.356145542109135,0.070655192479536,0.000000428886230829032,0.0000025338807010571,"radiation_stress_(uv-b)","MKP 1","Encodes MAP kinase phosphatase 1 (MKP1). Loss of MKP1 results in hypersensitivity to acute UV-B stress, but without impairing UV-B acclimation.","Gonzalez Besteiro, M. A., & Ulm, R. (2013). ATR and MKP 1 play distinct roles in response to UV‐B stress in Arabidopsis. The Plant Journal, 73(6), 1034-1043."
"AT4G04810",245.988073305812,2.16047933832444,0.189204484922812,0.000000000000000000000000000000501360698896875,0.0000000000000000000000000000321332298683532,"oxidative_stress","MSRB4","methionine sulfoxide reductase B4;(source:Araport11)","Vieira Dos Santos, C., Cuiné, S., Rouhier, N., & Rey, P. (2005). The Arabidopsis plastidic methionine sulfoxide reductase B proteins. Sequence and activity characteristics, comparison of the expression with plastidic methionine sulfoxide reductase A, and induction by photooxidative stress. Plant Physiology, 138(2), 909-922."
"AT4G13980",757.406223947071,-0.350441818681787,0.116517613188893,0.00235780920400087,0.00690250586763803,"temperature_stress_(heat_stress)","HSFA5","member of Heat Stress Transcription Factor (Hsf) family","Baniwal, S. K., Chan, K. Y., Scharf, K. D., & Nover, L. (2007). Role of heat stress transcription factor HsfA5 as specific repressor of HsfA4. Journal of Biological Chemistry, 282(6), 3605-3613.

"
"AT4G14690",22.1003302125924,3.9868356502531,0.763010885451453,0.0000000384834716060041,0.000000267690779138417,"radiation_stress_(uv-b)","ELIP2","Encodes an early light-induced protein. ELIPs are thought not to be directly involved in the synthesis and assembly of specific photosynthetic complexes, but rather affect the biogenesis of all chlorophyll-binding complexes. A study (PMID 17553115) has shown that the chlorophyll synthesis pathway was downregulated as a result of constitutive ELIP2 expression, leading to decreased chlorophyll availability for the assembly of pigment-binding proteins for photosynthesis.","Samson Ezeh, O., Hayami, N., Mitai, K., Kodama, W., Iuchi, S., & Y. Yamamoto, Y. (2024). Requirement of two simultaneous environmental signals for activation of Arabidopsis ELIP2 promoter in response to high light, cold, and UV-B stresses. Plant Signaling & Behavior, 19(1), 2389496."
"AT4G18880",945.878153661395,1.02926761937356,0.149293449938065,0.00000000000226471889067062,0.0000000000265586130147851,"temperature_stress_(heat_stress)","HSF A4A","Encodes a member of Heat Stress Transcription Factor(Hsf) family that is a substrate of the MPK3/MPK6 signaling and regulates stress responses.","Andrási, N., Rigó, G., Zsigmond, L., Pérez-Salamó, I., Papdi, C., Klement, E., ... & Szabados, L. (2019). The mitogen-activated protein kinase 4-phosphorylated heat shock factor A4A regulates responses to combined salt and heat stresses. Journal of Experimental Botany, 70(18), 4903-4918."
"AT4G21830",19.4295593162511,8.12885630217991,2.51789146238325,0.0000000171557985918271,0.000000125111562614895,"oxidative_stress","MSRB7","methionine sulfoxide reductase B7;(source:Araport11)","Li, C. W., Lee, S. H., Chieh, P. S., Lin, C. S., Wang, Y. C., & Chan, M. T. (2012). Arabidopsis root-abundant cytosolic methionine sulfoxide reductase B genes MsrB7 and MsrB8 are involved in tolerance to oxidative stress. Plant and Cell Physiology, 53(10), 1707-1719."
"AT4G21840",74.4484124990878,5.79816984501377,0.722935926052208,0.000000000000000321091289902229,0.00000000000000580555584865328,"oxidative_stress","MSRB8","methionine sulfoxide reductase B8;(source:Araport11)","Li, C. W., Lee, S. H., Chieh, P. S., Lin, C. S., Wang, Y. C., & Chan, M. T. (2012). Arabidopsis root-abundant cytosolic methionine sulfoxide reductase B genes MsrB7 and MsrB8 are involved in tolerance to oxidative stress. Plant and Cell Physiology, 53(10), 1707-1719."
"AT4G30950",12807.9832553366,-0.871892250909996,0.12556214232526,0.00000000000201801435432445,0.000000000023817746147123,"excess_light_stress_(photoinhibithion)","FAD6","Chloroplastic enzyme responsible for the synthesis of 16:2 and 18:2 fatty acids from galactolipids, sulpholipids and phosphatidylglycerol. Uses ferredoxin as electron donor. Gene mutation resulted in reduced level of unsaturated fatty acids leading to susceptibility to photoinhibition.","Zhang, J. T., Zhu, J. Q., Zhu, Q., Liu, H., Gao, X. S., & Zhang, H. X. (2009). Fatty acid desaturase-6 (Fad6) is required for salt tolerance in Arabidopsis thaliana. Biochemical and biophysical research communications, 390(3), 469-474."
"AT4G35000",4775.19622817867,-0.195840841620025,0.0750646771791555,0.00896110348914935,0.0224027587228734,"oxidative_stress","APX3","Encodes a microsomal ascorbate peroxidase APX3. Ascorbate peroxidases are enzymes that scavenge hydrogen peroxide in plant cells. Eight types of APX have been described for Arabidopsis: three cytosolic (APX1, APX2, APX6), two chloroplastic types (stromal sAPX, thylakoid tAPX), and three microsomal (APX3, APX4, APX5) isoforms. The APX3 protein interacts with AKR2 (ankyrin-containing protein that interacts with AFT1) and AFT1, a 14-3-3 protein.",NA
"AT4G38620",545.089157498962,1.24080356193112,0.180768076237998,0.00000000000227673690879622,0.000000000026663693843243,"radiation_stress_(uv-b)","MYB4","Encodes a R2R3 MYB protein which is involved in the response to UV-B. It functions as a repressor of target gene expression. One of its target genes encodes cinnamate 4-hydroxylase; mutants accumulate sinapate esters in their leaves. MYB4 binds to its own promoter and represses its own expression. Nuclear localization of MYB4 depends on the action of the beta importin SAD2. The mRNA is cell-to-cell mobile.","Mitra, M., Agarwal, P., Kundu, A., Banerjee, V., & Roy, S. (2019). Investigation of the effect of UV-B light on Arabidopsis MYB4 (AtMYB4) transcription factor stability and detection of a putative MYB4-binding motif in the promoter proximal region of AtMYB4. PLoS One, 14(8), e0220123."
"AT5G02500",32903.1154682183,0.545976546849347,0.136916713744896,0.0000520409778003213,0.000216543248227596,"temperature_stress_(heat_stress)","HSP70-1","Encodes a member of heat shock protein 70 family. Hsc70-1 negatively regulates the expression of Hsp101 through HsfA1d, HsfA1e and HsfA2. During non-HS condition, Hsc70-1 attenuates the activity of HsfAs and finally affects the expression of HsfA2 and Hsp101 genes. hsc70-1 mutant showed thermotolerance phenotype due to higher expression of Hsp101 and other HS inducible genes.","Lee, J. H., & Schöffl, F. (1996). An Hsp70 antisense gene affects the expression of HSP70/HSC70, the regulation of HSF, and the acquisition of thermotolerance in transgenic Arabidopsis thaliana. Molecular and General Genetics MGG, 252, 11-19."
"AT5G03720",295.036147932835,-1.38805245668491,0.196993509201007,0.000000000000499731926509606,0.00000000000637405598342574,"temperature_stress_(heat_stress)","HSFA3","Member of Heat Stress Transcription Factor (Hsf) family. Expression is regulated by DREB2A and in turn HSFA3 regulates the expression of hsps Hsp18.1-CI and Hsp26.5-MII35S. Involved in establishing thermotolerence.","Yoshida, T., Sakuma, Y., Todaka, D., Maruyama, K., Qin, F., Mizoi, J., ... & Yamaguchi-Shinozaki, K. (2008). Functional analysis of an Arabidopsis heat-shock transcription factor HsfA3 in the transcriptional cascade downstream of the DREB2A stress-regulatory system. Biochemical and biophysical research communications, 368(3), 515-521."
"AT5G10720",19.6361253001743,3.17535766483202,0.963918060593599,0.0000949500242584161,0.000376367288464322,"oxidative_stress","HK5","member of Histidine Kinase","Vanderauwera, S., Hoeberichts, F. A., & Van Breusegem, F. (2009). Hydrogen peroxide-responsive genes in stress acclimation and cell death. Reactive oxygen species in plant signaling, 149-164."
"AT5G16470",4354.37773083376,-0.820435541237124,0.106303156185592,0.00000000000000680175067475256,0.000000000000108377925871985,"excess_light_stress_(photoinhibithion)","MBS2","zinc finger (C2H2 type) family protein;(source:Araport11)","Shumbe, L., d'Alessandro, S., Shao, N., Chevalier, A., Ksas, B., Bock, R., & Havaux, M. (2017). METHYLENE BLUE SENSITIVITY 1 (MBS1) is required for acclimation of Arabidopsis to singlet oxygen and acts downstream of β‐cyclocitral. Plant, cell & environment, 40(2), 216-226."
"AT5G42270",16616.6005106642,-0.541953416274331,0.166667936833258,0.000779896498769688,0.00254612687415117,"excess_light_stress_(photoinhibithion)","VAR1","VAR1 contains a conserved motif for ATPase and a metalloprotease characteristic to FtsH proteins, and is targeted into chloroplasts. A VAR1-fusion protein synthesized in vitro exhibited ATPase activity and partial metalloprotease activity. This protein is located to the thylakoid membrane and forms a complex with VAR2. FtsH1 (VAR1) and FtsH5 are interchangeable in thylakoid membranes. Phosphorylation of this protein is dependent on calcium. The mRNA is cell-to-cell mobile.","Rosso, D., Bode, R., Li, W., Krol, M., Saccon, D., Wang, S., ... & Huner, N. P. (2009). Photosynthetic redox imbalance governs leaf sectoring in the Arabidopsis thaliana variegation mutants immutans, spotty, var1, and var2. The Plant Cell, 21(11), 3473-3492."
"AT5G43840",6.61136141251163,-2.06655508377036,0.967527958210412,0.00325788091475769,0.0091937898979991,"temperature_stress_(heat_stress)","HSFA6A","member of Heat Stress Transcription Factor (Hsf) family","Hwang, S. M., Kim, D. W., Woo, M. S., Jeong, H. S., Son, Y. S., Akhter, S., ... & Bahk, J. D. (2014). Functional characterization of A rabidopsis HsfA6a as a heat‐shock transcription factor under high salinity and dehydration conditions. Plant, cell & environment, 37(5), 1202-1222."
"AT5G48570",389.446589956562,2.23761298345156,0.269310912099794,0.0000000000000000137260600847695,0.000000000000000288695459660478,"temperature_stress_(heat_stress)","ROF2","Encodes one of the 36 carboxylate clamp (CC)-tetratricopeptide repeat (TPR) proteins (Prasad 2010, Pubmed ID: 20856808) with potential to interact with Hsp90/Hsp70 as co-chaperones.","Aviezer-Hagai, K., Skovorodnikova, J., Galigniana, M., Farchi-Pisanty, O., Maayan, E., Bocovza, S., ... & Breiman, A. (2007). Arabidopsis immunophilins ROF1 (AtFKBP62) and ROF2 (AtFKBP65) exhibit tissue specificity, are heat-stress induced, and bind HSP90. Plant molecular biology, 63, 237-255."
"AT5G52250",233.796833099414,-2.70876729681803,0.241863538034768,0.00000000000000000000000000000380453521397125,0.000000000000000000000000000231188324971625,"radiation_stress_(uv-b)","RUP1","Encodes a transducin protein whose gene expression is induced by UV-B. This induction is reduced in hy5 mutant and may be a target of HY5 during UV-B response. Functions as a repressor of UV-B signaling.UV-B-specific signaling component that orchestrates expression of a range of genes with vital UV-protective functions. Located in the nucleus and the cytosol. Associates with chromatin via histones. UV-B light promotes URV8 protein accumulation in the nucleus. UVR8 interaction with COP1 is negatively regulated by RUP1 and RUP2.","Gruber, H., Heijde, M., Heller, W., Albert, A., Seidlitz, H. K., & Ulm, R. (2010). Negative feedback regulation of UV-B–induced photomorphogenesis and stress acclimation in Arabidopsis. Proceedings of the National Academy of Sciences, 107(46), 20132-20137."
"AT5G58760",162.364254079421,0.431937054252199,0.184974314536894,0.0166631154241977,0.038726787741697,"radiation_stress_(uv-b)","DDB2","Encodes a DDB1a interacting protein DDB2 required for UV-B tolerance and genomic integrity.","Ragab Abdel Gawwad, M., Kadunic, A., Hamzi Kaljanac, A., & Maric, A. (2017). Analysis of DNA Damage-Binding Proteins (DDBs) in Arabidopsis thalian a and their Protection of the Plant from UV Radiation. Current Proteomics, 14(2), 146-156."
"AT5G63980",1767.95859523049,1.17742714521863,0.161249644634807,0.0000000000000907322840736231,0.0000000000012677425700417,"oxidative_stress","SAL1","Encodes a bifunctional protein that has 3'(2'),5'-bisphosphate nucleotidase and inositol polyphosphate 1-phosphatase activities and rescues sulfur assimilation mutants in yeast. It is involved in the response to cold, drought (negative regulator of drought tolerance), and ABA. Mutants in this gene exhibit enhanced induction of stress genes in response to cold, ABA, salt and dehydration and increased levels of 3'-phosphoadenosine 5'-phosphate (PAP). Involved in degradation of small mRNAs. Mutants also affect the accumulation of miRNA target cleavage products. Regulates light-dependent repression of hypocotyl elongation and flowering time via its 3'(2'),5'-bisphosphate nucleotidase activity. Its activity is sensitive to the redox state of its environment, decreasing under oxidative conditions and is regulated by dimerization and intra and inter-molecular disulfide bond formation.","Chan, K. X., Mabbitt, P. D., Phua, S. Y., Mueller, J. W., Nisar, N., Gigolashvili, T., ... & Pogson, B. J. (2016). Sensing and signaling of oxidative stress in chloroplasts by inactivation of the SAL1 phosphoadenosine phosphatase. Proceedings of the National Academy of Sciences, 113(31), E4567-E4576."
