"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_name","transport_type","mineral_metal","remarks","references"
"AT2G17790",2114.52776674603,0.610034292396724,0.132222956815151,0.00000231641410623691,0.0000186540884750114,"ZIP3","Micro Nutrient Transporters","Zinc","Zinc uptake from soil and transport intracellularly","Grotz, N., Fox, T., Connolly, E., Park, W., Guerinot, M. L., & Eide, D. (1998). Proceedings of the National Academy of Sciences, 95(12), 7220-7224."
"AT2G19110",1728.41661010878,0.517375596666523,0.125063872614344,0.0000232033309538181,0.000149957742563557,"AtHMA4","Heavy Metal Transporters","P- type ATPases- P1B subfamily, Heavy metal ATPases (HMA","Falls under Zn/Co/Cd/Pb pumps cluster; possible role in Cd resistance","Mills, R. F., Krijger, G. C., Baccarini, P. J., Hall, J. L., & Williams, L. E. (2003). The Plant Journal, 35(2), 164-176."
"AT2G23150",925.431835781723,1.04069846553637,0.19057703365836,0.0000000128600896621873,0.000000158698336512015,"AtNramp3","Micro Nutrient Transporters","Iron","Iron transport; cadmium transport","Thomine, S., Wang, R., Ward, J. M., Crawford, N. M., & Schroeder, J. I. (2000). Proceedings of the National Academy of Sciences, 97(9), 4991-4996."
"AT2G26650",1603.74494613026,0.362911749853975,0.152940314191845,0.0144069518424534,0.0421418572422531,"AtAKT1","Macro Nutrient Transporters","Potassium","Two major contibutors","Nieves-Cordones, M., Martínez, V., Benito, B., & Rubio, F. (2016). Frontiers in plant science, 7, 992. https://doi.org/10.3389/fpls.2016.00992"
"AT2G34660",138.624150592665,0.795482013221724,0.395800855638906,0.0150024360067152,0.0436408842891222,"AtABCC2","Heavy Metal Transporters","P- type ATPases- P1B subfamily, Heavy metal ATPases (HMA","Mediate tolerance to cadmium and mercury","Park, J., Song, W. Y., Ko, D., Eom, Y., Hansen, T. H., Schiller, M., ... & Lee, Y. (2012). The Plant Journal, 69(2), 278-288."
"AT2G34660",138.624150592665,0.795482013221724,0.395800855638906,0.0150024360067152,0.0436408842891222,"AtABCC2","Heavy Metal Transporters","Arsenic","arsenic detoxification","Song, W. Y., Park, J., Mendoza-Cózatl, D. G., Suter-Grotemeyer, M., Shim, D., Hörtensteiner, S., ... & Schroeder, J. I. (2010). Proceedings of the National Academy of Sciences, 107(49), 21187-21192."
"AT2G34660",18.2084053358037,1.33441225136507,0.699058178337986,0.00754420370132015,0.0243606707169928,"AtABCC2","Heavy Metal Transporters","P- type ATPases- P1B subfamily, Heavy metal ATPases (HMA","Mediate tolerance to cadmium and mercury","Park, J., Song, W. Y., Ko, D., Eom, Y., Hansen, T. H., Schiller, M., ... & Lee, Y. (2012). The Plant Journal, 69(2), 278-288."
"AT2G34660",18.2084053358037,1.33441225136507,0.699058178337986,0.00754420370132015,0.0243606707169928,"AtABCC2","Heavy Metal Transporters","Arsenic","arsenic detoxification","Song, W. Y., Park, J., Mendoza-Cózatl, D. G., Suter-Grotemeyer, M., Shim, D., Hörtensteiner, S., ... & Schroeder, J. I. (2010). Proceedings of the National Academy of Sciences, 107(49), 21187-21192."
"AT2G38170",84.6372862976878,0.5982770365509,0.2522558577436,0.00970569862670657,0.0300755430957636,"CAX1","Macro Nutrient Transporters","Calcium",NA,"Hirschi, K. D., Zhen, R. G., Cunningham, K. W., Rea, P. A., & Fink, G. R. (1996). Proceedings of the National Academy of Sciences, 93(16), 8782-8786."
"AT2G46800",379.671788159299,-0.618324855919669,0.164337060223142,0.0000937614338196551,0.000523919916655959,"ZAT","Micro Nutrient Transporters","Zinc",NA,"van der Zaal, B. J., Neuteboom, L. W., Pinas, J. E., Chardonnens, A. N., Schat, H., Verkleij, J. A., & Hooykaas, P. J. (1999). Plant physiology, 119(3), 1047-1056."
"AT3G12750",355.741760988636,0.758869683076247,0.220073818596504,0.000236534034162176,0.00119059691458307,"ZIP1","Micro Nutrient Transporters","Zinc","Zinc uptake from soil and transport intracellularly","Grotz, N., Fox, T., Connolly, E., Park, W., Guerinot, M. L., & Eide, D. (1998). Proceedings of the National Academy of Sciences, 95(12), 7220-7224."
"AT3G13080",61.0839355308794,1.68058231010958,0.445415503168426,0.0000206761356051075,0.000135394176477392,"AtABCC3","Heavy Metal Transporters","Arsenic","Cadmium transport and tolerance","Brunetti, P., Zanella, L., De Paolis, A., Di Litta, D., Cecchetti, V., Falasca, G., ... & Cardarelli, M. (2015). C increases. Journal of Experimental Botany, 66(13), 3815-3829."
"AT3G45700",10.1829919651404,3.49072682112028,1.47885270865834,0.00141022748760841,0.00572918539594855,"NPF2.4","Micro Nutrient Transporters","Chlorine","xylem loading of chloride","Li, B., Byrt, C., Qiu, J., Baumann, U., Hrmova, M., Evrard, A., ... & Henderson, S. W. (2016). Plant Physiology, 170(2), 1014-1029."
"AT3G45710",134.460212137391,1.89282715072859,0.392992573209617,0.000000151822857676576,0.00000155946221728363,"NPF2.5","Micro Nutrient Transporters","Chlorine","chlorine efflux from root","Li, B., Qiu, J., Jayakannan, M., Xu, B., Li, Y., Mayo, G. M., ... & Roy, S. J. (2017). Frontiers in plant science, 7, 2013."
"AT4G08620",99.6058908331143,7.25631273758326,0.911829069481761,0.00000000000000168157897869991,0.0000000000000631432906501816,"SULTR1;1","Macro Nutrient Transporters","Sulfer/Sulphate","high affinity transporter","Takahashi, H., Watanabe‐Takahashi, A., Smith, F. W., Blake‐Kalff, M., Hawkesford, M. J., & Saito, K. (2000). The Plant Journal, 23(2), 171-182."
"AT4G10380",458.75779428756,1.6430713263572,0.244272576986647,0.00000000000224397849641675,0.000000000053816582826929,"NIP5;1","Heavy Metal Transporters","Arsenic","Arsenic transporters","Xu, W., Dai, W., Yan, H., Li, S., Shen, H., Chen, Y., ... & Ma, M. (2015). Molecular Plant, 8(5), 722-733."
"AT4G16480",692.041678513909,-0.647334142765185,0.11957685715645,0.0000000313954750921632,0.000000362898004748245,"AtINT4","Heavy Metal Transporters","Arsenic","Arsenic accumulation in seeds","Duan, G. L., Hu, Y., Schneider, S., McDermott, J., Chen, J., Sauer, N., ... & Zhu, Y. G. (2015). Nature plants, 2(1), 1-6."
"AT4G19030",136.735201869588,5.65307936676219,0.654662082882711,0.000000000000000000775890194459564,0.0000000000000000435775080371146,"NIP1;1","Heavy Metal Transporters","Arsenic","Arsenic transporters","Xu, W., Dai, W., Yan, H., Li, S., Shen, H., Chen, Y., ... & Ma, M. (2015). Molecular Plant, 8(5), 722-733."
"AT4G19680",3.85014696305677,4.8628194665459,2.71289720550403,0.000796395311871112,0.00347497522784399,"AtIRT2","Micro Nutrient Transporters","Iron","Iron and zinc uptake","Vert, G., Briat, J. F., & Curie, C. (2001). The Plant Journal, 26(2), 181-189."
"AT4G21680",397.457452764133,1.89474720665024,0.554300508528099,0.0000530801328551855,0.000316446199160479,"NRT1.8","Heavy Metal Transporters","Cadmium","Remove nitrate from xylem vessels; mediates cadmium tolerance","Li, J. Y., Fu, Y. L., Pike, S. M., Bao, J., Tian, W., Zhang, Y., ... & Li, L. G. (2010). The Plant Cell, 22(5), 1633-1646."
"AT5G01490",7.21760444966321,5.63681132068162,2.43263990903947,0.0000545729088502734,0.000324169245001002,"AtCAX4","Heavy Metal Transporters","P- type ATPases- P1B subfamily, Heavy metal ATPases (HMA","Cd, Zn, Mn trasnport","Korenkov, V., Hirschi, K., Crutchfield, J. D., & Wagner, G. J. (2007). L. Planta, 226(6), 1379-1387."
"AT5G43350",744.94227142128,3.54707021387272,0.540940940249752,0.00000000000324491821429817,0.0000000000759507348733993,"AtPT1","Macro Nutrient Transporters","Phosphate/Phosphorus",NA,"Muchhal, U. S., Pardo, J. M., & Raghothama, K. G. (1996). Proceedings of the National Academy of Sciences, 93(19), 10519-10523."
"AT5G59030",1770.56951576736,-0.793601821416014,0.11657988856756,0.00000000000415203963474859,0.000000000095398917656789,"COPT1-5","Micro Nutrient Transporters","Copper","copper","Sancenón, V., Puig, S., Mira, H., Thiele, D. J., & Peñarrubia, L. (2003). Plant molecular biology, 51(4), 577-587."
