"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_name","transport_type","mineral_metal","remarks","references"
"AT2G34660",119.258259278911,1.36373121983688,0.253149712863237,0.0000000169578664645624,0.00000010519311629911,"AtABCC2","Heavy Metal Transporters","P- type ATPases- P1B subfamily, Heavy metal ATPases (HMA","Mediate tolerance to cadmium and mercury","Park, J., Song, W. Y., Ko, D., Eom, Y., Hansen, T. H., Schiller, M., ... & Lee, Y. (2012). The Plant Journal, 69(2), 278-288."
"AT2G38170",129.035321598789,0.798079409149133,0.35013642094901,0.0108001154770225,0.0253610652103117,"CAX1","Macro Nutrient Transporters","Calcium",NA,"Hirschi, K. D., Zhen, R. G., Cunningham, K. W., Rea, P. A., & Fink, G. R. (1996). Proceedings of the National Academy of Sciences, 93(16), 8782-8786."
"AT2G38170",91.83864962013,1.29050312555354,0.239830039777824,0.0000000203460784017446,0.00000012526810825132,"CAX1","Macro Nutrient Transporters","Calcium",NA,"Hirschi, K. D., Zhen, R. G., Cunningham, K. W., Rea, P. A., & Fink, G. R. (1996). Proceedings of the National Academy of Sciences, 93(16), 8782-8786."
"AT2G38460",342.607473719661,-0.897404531036396,0.167054051961986,0.0000000349691620144796,0.000000209495207182173,"IREG1/FPN1","Heavy Metal Transporters","Cobalt","iron and cobalt homeostasis","Morrissey, J., Baxter, I. R., Lee, J., Li, L., Lahner, B., Grotz, N., Kaplan, J., Salt, D. E., & Guerinot, M. L. (2009). The Plant cell, 21(10), 3326–3338. https://doi.org/10.1105/tpc.109.069401"
"AT2G46800",344.79046166453,-0.640116923468903,0.186368285061081,0.000379435739136969,0.00123849700863352,"ZAT","Micro Nutrient Transporters","Zinc",NA,"van der Zaal, B. J., Neuteboom, L. W., Pinas, J. E., Chardonnens, A. N., Schat, H., Verkleij, J. A., & Hooykaas, P. J. (1999). Plant physiology, 119(3), 1047-1056."
"AT3G06100",26.1449766530518,-1.47718827379262,0.494051513382871,0.000479422975759268,0.00153593650351484,"NIP7;1","Heavy Metal Transporters","Arsenic","Arsenic transporters","Xu, W., Dai, W., Yan, H., Li, S., Shen, H., Chen, Y., ... & Ma, M. (2015). Molecular Plant, 8(5), 722-733."
"AT3G12750",226.511636062244,0.455612336189398,0.146742725798595,0.00147186890396677,0.00423415023252139,"ZIP1","Micro Nutrient Transporters","Zinc","Zinc uptake from soil and transport intracellularly","Grotz, N., Fox, T., Connolly, E., Park, W., Guerinot, M. L., & Eide, D. (1998). Proceedings of the National Academy of Sciences, 95(12), 7220-7224."
"AT3G13080",132.810246930939,4.27504040910594,0.454718860963804,0.000000000000000000000416868431259025,0.00000000000000000000861067525230343,"AtABCC3","Heavy Metal Transporters","Arsenic","Cadmium transport and tolerance","Brunetti, P., Zanella, L., De Paolis, A., Di Litta, D., Cecchetti, V., Falasca, G., ... & Cardarelli, M. (2015). C increases. Journal of Experimental Botany, 66(13), 3815-3829."
"AT3G13080",4.54144782071819,5.05737293094947,3.16971400585776,0.00161728721970547,0.00461168299290974,"AtABCC3","Heavy Metal Transporters","Arsenic","Cadmium transport and tolerance","Brunetti, P., Zanella, L., De Paolis, A., Di Litta, D., Cecchetti, V., Falasca, G., ... & Cardarelli, M. (2015). C increases. Journal of Experimental Botany, 66(13), 3815-3829."
"AT3G13320",1176.88788782705,0.598752565274623,0.107235383739216,0.0000000165306421715484,0.000000102692545131347,"AtCAX2","Heavy Metal Transporters","P- type ATPases- P1B subfamily, Heavy metal ATPases (HMA","Cd, Zn, Mn trasnport","Korenkov, V., Hirschi, K., Crutchfield, J. D., & Wagner, G. J. (2007). L. Planta, 226(6), 1379-1387."
"AT3G13320",1176.88788782705,0.598752565274623,0.107235383739216,0.0000000165306421715484,0.000000102692545131347,"CAX2","Macro Nutrient Transporters","Calcium",NA,"Hirschi, K. D., Zhen, R. G., Cunningham, K. W., Rea, P. A., & Fink, G. R. (1996). Proceedings of the National Academy of Sciences, 93(16), 8782-8786."
"AT3G45710",92.1770320546066,1.70150710349629,0.360714125871052,0.000000388350961938359,0.00000203002361466592,"NPF2.5","Micro Nutrient Transporters","Chlorine","chlorine efflux from root","Li, B., Qiu, J., Jayakannan, M., Xu, B., Li, Y., Mayo, G. M., ... & Roy, S. J. (2017). Frontiers in plant science, 7, 2013."
"AT4G08620",65.1348746439477,9.87921450302755,2.44740670231415,0.0000000000000342136371000469,0.00000000000038698213437065,"SULTR1;1","Macro Nutrient Transporters","Sulfer/Sulphate","high affinity transporter","Takahashi, H., Watanabe‐Takahashi, A., Smith, F. W., Blake‐Kalff, M., Hawkesford, M. J., & Saito, K. (2000). The Plant Journal, 23(2), 171-182."
"AT4G10380",271.959595591351,1.80687718878194,0.136252407176782,0.0000000000000000000000000000000000000000793512083569788,0.00000000000000000000000000000000000000514594600185067,"NIP5;1","Heavy Metal Transporters","Arsenic","Arsenic transporters","Xu, W., Dai, W., Yan, H., Li, S., Shen, H., Chen, Y., ... & Ma, M. (2015). Molecular Plant, 8(5), 722-733."
"AT4G16480",735.803496261133,-1.1823408852291,0.127930136471224,0.00000000000000000000716344962609045,0.000000000000000000136388451114931,"AtINT4","Heavy Metal Transporters","Arsenic","Arsenic accumulation in seeds","Duan, G. L., Hu, Y., Schneider, S., McDermott, J., Chen, J., Sauer, N., ... & Zhu, Y. G. (2015). Nature plants, 2(1), 1-6."
"AT4G19030",80.2328734583583,6.59710992240967,0.937632786647315,0.00000000000160323336482843,0.0000000000154523635249834,"NIP1;1","Heavy Metal Transporters","Arsenic","Arsenic transporters","Xu, W., Dai, W., Yan, H., Li, S., Shen, H., Chen, Y., ... & Ma, M. (2015). Molecular Plant, 8(5), 722-733."
"AT4G19680",2.16506055256248,0.729021909549051,1.3315722935999,0.0135205609567745,0.0309610909667096,"AtIRT2","Micro Nutrient Transporters","Iron","Iron and zinc uptake","Vert, G., Briat, J. F., & Curie, C. (2001). The Plant Journal, 26(2), 181-189."
"AT4G19690",6.71060811162696,1.35039005714634,5.52302697417524,0.00749536452233968,0.0183600861768096,"AtIRT1","Micro Nutrient Transporters","Iron","Iron; also functions in transport of Cd, Zn","Connolly, E. L., Fett, J. P., & Guerinot, M. L. (2002). The Plant Cell, 14(6), 1347-1357."
"AT4G19690",6.71060811162696,1.35039005714634,5.52302697417524,0.00749536452233968,0.0183600861768096,"IRT1","Micro Nutrient Transporters","Nickel","nickel accumulation","Nishida, S., Tsuzuki, C., Kato, A., Aisu, A., Yoshida, J., & Mizuno, T. (2011). Plant and Cell Physiology, 52(8), 1433-1442."
"AT4G21680",169.527200786534,1.97970570549802,0.303643957786541,0.00000000000906592670009629,0.0000000000811645035438543,"NRT1.8","Heavy Metal Transporters","Cadmium","Remove nitrate from xylem vessels; mediates cadmium tolerance","Li, J. Y., Fu, Y. L., Pike, S. M., Bao, J., Tian, W., Zhang, Y., ... & Li, L. G. (2010). The Plant Cell, 22(5), 1633-1646."
"AT4G25640",279.280772364608,1.33599756923394,0.180157524821223,0.000000000000029283685400696,0.00000000000033313777634603,"DTX35","Micro Nutrient Transporters","Chlorine","chloride channel for turgor regulation","Zhang, H., Zhao, F. G., Tang, R. J., Yu, Y., Song, J., Wang, Y., ... & Luan, S. (2017). Proceedings of the National Academy of Sciences, 114(10), E2036-E2045."
"AT4G30120",20.957810656828,1.41263784222701,0.466685930242962,0.000557818789614813,0.00176091276173068,"AtHMA3","Heavy Metal Transporters","P- type ATPases- P1B subfamily, Heavy metal ATPases (HMA","Cd, Pb transporter","Gravot, A., Lieutaud, A., Verret, F., Auroy, P., Vavasseur, A., & Richaud, P. (2004). FEBS letters, 561(1-3), 22-28"
"AT4G33520",467.029375273295,0.487129406695388,0.1784070548198,0.00475949697859094,0.0121951371139167,"AtPAA1/AtHMA6","Heavy Metal Transporters","P- type ATPases- P1B subfamily, Heavy metal ATPases (HMA","Heavy metal transport (no substrate specificity, Cu or Cd or others)","Tabata, K., Kashiwagi, S., Mori, H., Ueguchi, C., & Mizuno, T. (1997). Biochimica et Biophysica Acta (BBA)-Biomembranes, 1326(1), 1-6."
"AT5G01490",5.58702526832372,2.06178133272909,1.43733373819956,0.0139562268523833,0.0318417316104335,"AtCAX4","Heavy Metal Transporters","P- type ATPases- P1B subfamily, Heavy metal ATPases (HMA","Cd, Zn, Mn trasnport","Korenkov, V., Hirschi, K., Crutchfield, J. D., & Wagner, G. J. (2007). L. Planta, 226(6), 1379-1387."
"AT5G43350",326.516429272437,3.92670294465136,0.461957800455651,0.0000000000000000010812040558667,0.0000000000000000174626073523704,"AtPT1","Macro Nutrient Transporters","Phosphate/Phosphorus",NA,"Muchhal, U. S., Pardo, J. M., & Raghothama, K. G. (1996). Proceedings of the National Academy of Sciences, 93(19), 10519-10523."
"AT5G59030",2148.77464506371,-0.451523939604121,0.111665665568155,0.0000414666108192966,0.000161062826950787,"COPT1-5","Micro Nutrient Transporters","Copper","copper","Sancenón, V., Puig, S., Mira, H., Thiele, D. J., & Peñarrubia, L. (2003). Plant molecular biology, 51(4), 577-587."
