"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_name","transport_type","mineral_metal","remarks","references"
"AT1G80830",2117.94494082933,0.706132107896779,0.151050887078751,0.0000018873175708707,0.0000113960012218148,"NRAMP1","Micro Nutrient Transporters","Manganese",NA,"Cailliatte, R., Schikora, A., Briat, J. F., Mari, S., & Curie, C. (2010). The Plant Cell, 22(3), 904-917."
"AT2G17790",2114.52776674603,0.687018355004165,0.132433865612122,0.000000136763923738417,0.00000100879544664194,"ZIP3","Micro Nutrient Transporters","Zinc","Zinc uptake from soil and transport intracellularly","Grotz, N., Fox, T., Connolly, E., Park, W., Guerinot, M. L., & Eide, D. (1998). Proceedings of the National Academy of Sciences, 95(12), 7220-7224."
"AT2G19110",1728.41661010878,0.622640255818834,0.125447568648829,0.000000463994425478932,0.00000311485575103301,"AtHMA4","Heavy Metal Transporters","P- type ATPases- P1B subfamily, Heavy metal ATPases (HMA","Falls under Zn/Co/Cd/Pb pumps cluster; possible role in Cd resistance","Mills, R. F., Krijger, G. C., Baccarini, P. J., Hall, J. L., & Williams, L. E. (2003). The Plant Journal, 35(2), 164-176."
"AT2G23150",925.431835781723,1.39149867673704,0.190378104101757,0.0000000000000646342265983376,0.00000000000113055047407072,"AtNramp3","Micro Nutrient Transporters","Iron","Iron transport; cadmium transport","Thomine, S., Wang, R., Ward, J. M., Crawford, N. M., & Schroeder, J. I. (2000). Proceedings of the National Academy of Sciences, 97(9), 4991-4996."
"AT2G25680",135.209954742725,-0.662570192049645,0.278664447090241,0.0104129979200718,0.0274550646142703,"MOT1","Micro Nutrient Transporters","Molybdenum",NA,"Tomatsu, H., Takano, J., Takahashi, H., Watanabe-Takahashi, A., Shibagaki, N., & Fujiwara, T. (2007). Proceedings of the National Academy of Sciences, 104(47), 18807-18812."
"AT2G26650",1603.74494613026,0.541287578477152,0.154314658501948,0.000340186761522078,0.00131704160940892,"AtAKT1","Macro Nutrient Transporters","Potassium","Two major contibutors","Nieves-Cordones, M., Martínez, V., Benito, B., & Rubio, F. (2016). Frontiers in plant science, 7, 992. https://doi.org/10.3389/fpls.2016.00992"
"AT2G34660",18.2084053358037,2.41159873974572,0.671583380450051,0.0000398622036989673,0.000188104336685694,"AtABCC2","Heavy Metal Transporters","Arsenic","arsenic detoxification","Song, W. Y., Park, J., Mendoza-Cózatl, D. G., Suter-Grotemeyer, M., Shim, D., Hörtensteiner, S., ... & Schroeder, J. I. (2010). Proceedings of the National Academy of Sciences, 107(49), 21187-21192."
"AT2G34660",18.2084053358037,2.41159873974572,0.671583380450051,0.0000398622036989673,0.000188104336685694,"AtABCC2","Heavy Metal Transporters","P- type ATPases- P1B subfamily, Heavy metal ATPases (HMA","Mediate tolerance to cadmium and mercury","Park, J., Song, W. Y., Ko, D., Eom, Y., Hansen, T. H., Schiller, M., ... & Lee, Y. (2012). The Plant Journal, 69(2), 278-288."
"AT2G34660",138.624150592665,1.01214868088271,0.398566428191129,0.00386298011572041,0.0115853431127385,"AtABCC2","Heavy Metal Transporters","Arsenic","arsenic detoxification","Song, W. Y., Park, J., Mendoza-Cózatl, D. G., Suter-Grotemeyer, M., Shim, D., Hörtensteiner, S., ... & Schroeder, J. I. (2010). Proceedings of the National Academy of Sciences, 107(49), 21187-21192."
"AT2G34660",138.624150592665,1.01214868088271,0.398566428191129,0.00386298011572041,0.0115853431127385,"AtABCC2","Heavy Metal Transporters","P- type ATPases- P1B subfamily, Heavy metal ATPases (HMA","Mediate tolerance to cadmium and mercury","Park, J., Song, W. Y., Ko, D., Eom, Y., Hansen, T. H., Schiller, M., ... & Lee, Y. (2012). The Plant Journal, 69(2), 278-288."
"AT2G38170",84.6372862976878,0.829012838058256,0.255453140672069,0.000614756774004009,0.00224637757512598,"CAX1","Macro Nutrient Transporters","Calcium",NA,"Hirschi, K. D., Zhen, R. G., Cunningham, K. W., Rea, P. A., & Fink, G. R. (1996). Proceedings of the National Academy of Sciences, 93(16), 8782-8786."
"AT2G46800",379.671788159299,-0.606575827728119,0.164983875980408,0.000162655299511106,0.00067637407874494,"ZAT","Micro Nutrient Transporters","Zinc",NA,"van der Zaal, B. J., Neuteboom, L. W., Pinas, J. E., Chardonnens, A. N., Schat, H., Verkleij, J. A., & Hooykaas, P. J. (1999). Plant physiology, 119(3), 1047-1056."
"AT3G06100",25.0057857420111,-1.96169993922641,0.55062456543473,0.0000433744148554527,0.000203596611177034,"NIP7;1","Heavy Metal Transporters","Arsenic","Arsenic transporters","Xu, W., Dai, W., Yan, H., Li, S., Shen, H., Chen, Y., ... & Ma, M. (2015). Molecular Plant, 8(5), 722-733."
"AT3G12750",355.741760988636,0.954218210303873,0.220806816688154,0.0000068115598811528,0.0000372532032133097,"ZIP1","Micro Nutrient Transporters","Zinc","Zinc uptake from soil and transport intracellularly","Grotz, N., Fox, T., Connolly, E., Park, W., Guerinot, M. L., & Eide, D. (1998). Proceedings of the National Academy of Sciences, 95(12), 7220-7224."
"AT3G13080",61.0839355308794,2.47500844969373,0.436263744928468,0.00000000182655956961345,0.0000000179212899128296,"AtABCC3","Heavy Metal Transporters","Arsenic","Cadmium transport and tolerance","Brunetti, P., Zanella, L., De Paolis, A., Di Litta, D., Cecchetti, V., Falasca, G., ... & Cardarelli, M. (2015). C increases. Journal of Experimental Botany, 66(13), 3815-3829."
"AT3G13320",1270.88888591752,0.434668013396806,0.123248271356714,0.000351647153241982,0.00135631570408378,"AtCAX2","Heavy Metal Transporters","P- type ATPases- P1B subfamily, Heavy metal ATPases (HMA","Cd, Zn, Mn trasnport","Korenkov, V., Hirschi, K., Crutchfield, J. D., & Wagner, G. J. (2007). L. Planta, 226(6), 1379-1387."
"AT3G13320",1270.88888591752,0.434668013396806,0.123248271356714,0.000351647153241982,0.00135631570408378,"CAX2","Macro Nutrient Transporters","Calcium",NA,"Hirschi, K. D., Zhen, R. G., Cunningham, K. W., Rea, P. A., & Fink, G. R. (1996). Proceedings of the National Academy of Sciences, 93(16), 8782-8786."
"AT3G45700",10.1829919651404,1.85800388399721,1.62212159441557,0.0190522918132417,0.0461395677651823,"NPF2.4","Micro Nutrient Transporters","Chlorine","xylem loading of chloride","Li, B., Byrt, C., Qiu, J., Baumann, U., Hrmova, M., Evrard, A., ... & Henderson, S. W. (2016). Plant Physiology, 170(2), 1014-1029."
"AT3G45710",134.460212137391,1.1384568903914,0.388841988295503,0.0010134206462097,0.00353278080768408,"NPF2.5","Micro Nutrient Transporters","Chlorine","chlorine efflux from root","Li, B., Qiu, J., Jayakannan, M., Xu, B., Li, Y., Mayo, G. M., ... & Roy, S. J. (2017). Frontiers in plant science, 7, 2013."
"AT4G08620",99.6058908331143,6.72938957956829,0.911791106593669,0.000000000000122850296421855,0.00000000000208376424444311,"SULTR1;1","Macro Nutrient Transporters","Sulfer/Sulphate","high affinity transporter","Takahashi, H., Watanabe‐Takahashi, A., Smith, F. W., Blake‐Kalff, M., Hawkesford, M. J., & Saito, K. (2000). The Plant Journal, 23(2), 171-182."
"AT4G10380",458.75779428756,1.99961289751438,0.243357614984109,0.0000000000000000290970972003916,0.000000000000000770489937685602,"NIP5;1","Heavy Metal Transporters","Arsenic","Arsenic transporters","Xu, W., Dai, W., Yan, H., Li, S., Shen, H., Chen, Y., ... & Ma, M. (2015). Molecular Plant, 8(5), 722-733."
"AT4G16480",692.041678513909,-0.846855786274888,0.121152509810194,0.00000000000137452285813511,0.0000000000204472179213921,"AtINT4","Heavy Metal Transporters","Arsenic","Arsenic accumulation in seeds","Duan, G. L., Hu, Y., Schneider, S., McDermott, J., Chen, J., Sauer, N., ... & Zhu, Y. G. (2015). Nature plants, 2(1), 1-6."
"AT4G18910",532.869094573822,0.451318837461435,0.145179664506701,0.0015438564512276,0.00515296990766245,"NIP1;2","Heavy Metal Transporters","Arsenic","Arsenic transporters","Xu, W., Dai, W., Yan, H., Li, S., Shen, H., Chen, Y., ... & Ma, M. (2015). Molecular Plant, 8(5), 722-733."
"AT4G19030",136.735201869588,5.46114243820215,0.655102312194093,0.0000000000000000100017702485108,0.000000000000000275315823133421,"NIP1;1","Heavy Metal Transporters","Arsenic","Arsenic transporters","Xu, W., Dai, W., Yan, H., Li, S., Shen, H., Chen, Y., ... & Ma, M. (2015). Molecular Plant, 8(5), 722-733."
"AT4G21680",397.457452764133,2.75518921321605,0.542915449264926,0.0000000316450351766227,0.000000260323860576528,"NRT1.8","Heavy Metal Transporters","Cadmium","Remove nitrate from xylem vessels; mediates cadmium tolerance","Li, J. Y., Fu, Y. L., Pike, S. M., Bao, J., Tian, W., Zhang, Y., ... & Li, L. G. (2010). The Plant Cell, 22(5), 1633-1646."
"AT4G25640",326.653665288925,0.893843677325413,0.212259703921096,0.0000118678214935122,0.0000624539258129783,"DTX35","Micro Nutrient Transporters","Chlorine","chloride channel for turgor regulation","Zhang, H., Zhao, F. G., Tang, R. J., Yu, Y., Song, J., Wang, Y., ... & Luan, S. (2017). Proceedings of the National Academy of Sciences, 114(10), E2036-E2045."
"AT5G01490",7.21760444966321,4.66760824447342,2.39615648844094,0.000424086700141669,0.00160284492139506,"AtCAX4","Heavy Metal Transporters","P- type ATPases- P1B subfamily, Heavy metal ATPases (HMA","Cd, Zn, Mn trasnport","Korenkov, V., Hirschi, K., Crutchfield, J. D., & Wagner, G. J. (2007). L. Planta, 226(6), 1379-1387."
"AT5G43350",744.94227142128,3.88342100298761,0.538712058489447,0.0000000000000379461291707376,0.000000000000688023939538391,"AtPT1","Macro Nutrient Transporters","Phosphate/Phosphorus",NA,"Muchhal, U. S., Pardo, J. M., & Raghothama, K. G. (1996). Proceedings of the National Academy of Sciences, 93(19), 10519-10523."
"AT5G44790",5684.1870936537,0.393982683789685,0.0961953493378214,0.0000379522718563607,0.00017999152146423,"AtRAN1/AtHMA7","Micro Nutrient Transporters","Copper",NA,"Hirayama, T., Kieber, J. J., Hirayama, N., Kogan, M., Guzman, P., Nourizadeh, S., ... & Ecker, J. R. (1999). Cell, 97(3), 383-393."
"AT5G59030",1770.56951576736,-0.923372518475057,0.117075380699941,0.00000000000000133438904817462,0.0000000000000291607581223232,"COPT1-5","Micro Nutrient Transporters","Copper","copper","Sancenón, V., Puig, S., Mira, H., Thiele, D. J., & Peñarrubia, L. (2003). Plant molecular biology, 51(4), 577-587."
