"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_name","gene_pathway","enzyme_name"
"AT1G32900",1216.69500255154,-0.996422978282832,0.252891268526624,0.000000170703790235145,0.0000209403011777456,"GBSS1","Starch Synthesis","Granule-bound starch synthase"
"AT4G29130",2320.96540191863,0.223653902302881,0.0951936419773279,0.00451012463053588,0.04731174880459,"GIN2, HXK1","Starch Degradation","Hexokinase 1"
"AT5G18670",710.832282276059,0.447831828450056,0.217042495087752,0.00086289143926808,0.0153826406752914,"BAM9","Starch Degradation","β-amylase 9"
"AT5G19220",5133.55975252438,-0.444282786110507,0.0869048339776085,0.00000000856943012213421,0.00000177935706915822,"APL1","Starch Synthesis","AGPase large subunit 1"
"AT5G48300",11717.1250352897,-0.306501031953103,0.144729832550024,0.00333474437854099,0.0388315877431951,"APS1","Starch Synthesis","AGPase small subunit 1"
"AT5G55700",674.133990621484,-1.30099466900678,0.191313489584738,0.0000000000000205214458494726,0.0000000000230068209579087,"BAM4","Starch Degradation","β-amylase 4"
