"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT1G01010.1",528.128492060818,1.61889500427071,0.259835252390621,8.87150187214802e-11,1.02637739441353e-09
"AT1G01020.1",0.724118743593588,0.135528991829081,0.778959497046639,0.410446572967372,NA
"AT1G01020.2",10.3977601948828,-0.035558045064799,0.497241402791888,0.923633576410234,0.952777216199862
"AT1G01030.1",90.5322119381301,-0.539454190120658,0.21912387344834,0.00967677234460248,0.025796382768617
"AT1G01040.1",162.893461062786,0.177548368532402,0.20403535936022,0.366875867346319,0.504608628662806
"AT1G01040.2",18.9816731144627,1.02579064575526,0.512211923410764,0.0143943544185478,0.0363313160969399
"AT1G01046.1",51.8597597360728,-0.769047675975915,0.406614349685638,0.0276158648446954,0.0632071384670496
"AT1G01050.1",2246.73593963058,-0.266491908083426,0.0973668454702594,0.00571766169386507,0.0163302908261205
"AT1G01060.5",2.40566826713083,2.80167523401793,4.45675019692341,0.00927644260188289,0.0248681244030291
"AT1G01070.1",10.0061997155491,0.541831123947219,0.694549541261688,0.20546808683486,0.324003014707153
"AT1G01070.2",12.9631611131883,1.3679257375364,0.897070870565343,0.018611500908055,0.0452638588725729
"AT1G01080.2",17.3945307506301,0.301489462916462,0.442255660986249,0.40879066121722,0.546196953991976
"AT1G01090.1",9277.93225164815,-1.10280082400977,0.106067943420546,8.74286982998827e-26,4.96167491563101e-24
"AT1G01100.1",7.58758133485884,-0.154550530851001,0.562436440268666,0.691735127828184,0.791691345437685
"AT1G01100.2",18.2244623185939,-0.138380127253538,0.461552100086467,0.704887124212697,0.801722365926815
"AT1G01100.4",3.89015896681727,0.0992821458763088,0.664612147216872,0.776851733802012,0.853518297600532
"AT1G01110.1",1.32671425586417,-0.334296546171438,0.839906060826642,0.212248555998389,0.332355904053634
"AT1G01110.2",75.3836394271411,-0.308152641712346,0.302910512419561,0.265885432529103,0.395527607916416
"AT1G01120.1",2204.6803001616,0.259388892531177,0.204414353835497,0.185991860854057,0.299411452352689
"AT1G01130.1",64.6544175341083,-0.498514294955746,0.287612991897762,0.0608122296628303,0.121788347390827
