"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT1G01010.1",437.237305999891,1.71439146809523,0.205695402233759,1.37476806580942e-17,2.05299233486245e-16
"AT1G01020.1",0.672511402878437,0.179719563610579,0.767655243979193,0.529883221455479,NA
"AT1G01020.2",9.27834591222615,-0.0240053899489929,0.53707895804545,0.94764596707532,0.966753258194582
"AT1G01030.1",89.7498012677368,-0.605127900123356,0.204974395773679,0.00201784844963877,0.00563853441805746
"AT1G01040.1",143.898222669285,0.506783612443903,0.200380125761353,0.00854788130602663,0.0206102590591947
"AT1G01040.2",13.3010481293809,1.45206351914059,0.570521889013644,0.00198918829321885,0.00556628519111102
"AT1G01046.1",38.956350100191,-0.566994346243127,0.363985858355392,0.075754837284767,0.137531039325215
"AT1G01050.1",1964.88827296783,-0.252193057201988,0.0826284894715116,0.00209445497524155,0.00583337901377773
"AT1G01060.3",1.50052957218602,0.255486257756234,0.80718041586273,0.183990049899626,0.285765592668247
"AT1G01060.5",8.349973991186,4.84697295323981,1.50408070257364,6.97997054330299e-05,0.000260434035268596
"AT1G01070.1",7.88803205650126,0.281043615155968,0.646789369795687,0.459981549004172,0.582061636222544
"AT1G01070.2",8.34295919327141,0.868520425480343,0.692436272441959,0.066330487125826,0.123044161213299
"AT1G01080.2",18.2754324821495,0.153527099447945,0.414085311766477,0.65737515159908,0.755072712902139
"AT1G01090.1",8664.2887995905,-1.03252413007706,0.0806796523326789,6.38462014112282e-38,3.50824578980278e-36
"AT1G01100.1",7.90011921044132,1.37772022665287,0.754602226359227,0.0122535440589907,0.0283596290082674
"AT1G01100.2",15.2383505655022,-0.278760266849986,0.497789121060873,0.465704169944414,0.587455608388843
"AT1G01100.4",3.33963323725961,0.537593039455062,0.77460622155799,0.194315442443944,0.29823125119445
"AT1G01110.1",2.09524933595202,-0.0910776347981888,0.716436705537138,0.713488492440934,0.800313642844651
"AT1G01110.2",68.6229468409717,-0.882981339189547,0.369227915324385,0.00682662714839031,0.0168699744457165
"AT1G01120.1",1459.461753601,0.22249105831883,0.251827497237458,0.347564108384007,0.469948168138845
"AT1G01130.1",48.8671018127451,-0.444744008951968,0.26865417449295,0.0751333206283248,0.136596803427802
"AT1G01140.1",1.40001704655591,-0.107036519393864,0.696558041726288,0.708792235908751,0.796304375838917
"AT1G01140.2",6.1308741541701,-0.11618384176958,0.570735276624405,0.754945129450731,0.832087653537966
"AT1G01140.3",2.78174979818283,0.837373854467095,1.0906127660692,0.0797807219493106,0.143453710522649
"AT1G01150.1",2.39109072800259,0.332424698120553,0.806156689320739,0.198036885473734,0.30268830895133
"AT1G01160.1",30.9961682314306,-0.315921815290263,0.310317089578493,0.26314127372005,0.379324269947588
"AT1G01160.2",62.4163531973896,-0.508517109386125,0.258163385732077,0.0355341551937182,0.0721498092303475
"AT1G01170.1",1729.82921825854,-0.780519439310982,0.104748147216647,4.85345706070206e-14,5.42953946401043e-13
"AT1G01180.1",918.785534844539,-0.439022351519198,0.107514375875979,3.72072951387766e-05,0.00014572096843821
"AT1G01190.1",7.11605110322929,0.338757597064642,0.535726732950945,0.390069653864801,0.513375385077755
"AT1G01200.1",13.9708312599483,0.032044196064429,0.503774871164269,0.932192646410365,0.955873437211302
"AT1G01210.1",302.973004237681,-0.00701709053291747,0.142995532304097,0.958879628759537,0.974275165195717
"AT1G01220.1",1195.66853316996,0.143044277645527,0.0881562826765311,0.102217933116924,0.176232821124867
