"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT1G01010.1",481.647863065341,0.247233748845472,0.198342998954449,0.0270943144144761,0.14877792646658
"AT1G01020.1",0.699483450248134,0,0.266785329184456,1,NA
"AT1G01020.2",9.82977235359821,-0.148414103937652,0.287525854927044,0.0662191558746605,NA
"AT1G01030.1",90.2322776047333,-0.0949420220367438,0.14421081613618,0.300421076282999,0.57535326178143
"AT1G01040.1",153.217100486051,-0.0468463738264156,0.138013193491599,0.596455758333805,0.802912413340028
"AT1G01040.2",16.032041355715,0.0684571920378636,0.20867568369651,0.396303373535869,0.659633955621398
"AT1G01046.1",45.1250687672771,0.0355874156583395,0.184415798037597,0.672673839481576,0.847139171289204
"AT1G01050.1",2101.34846146807,-0.0014318423955872,0.0686807554339558,0.980432014393738,0.992604299864482
"AT1G01060.3",0.947725514420288,-0.0107257860945881,0.273120042151373,0.583345147110699,NA
"AT1G01060.5",5.55364448035032,-0.0225405530504714,0.258598136478005,0.529717865522522,NA
"AT1G01070.1",8.91388981748674,0.043278047752525,0.240836995433566,0.445874085223925,NA
"AT1G01070.2",10.565623502224,0.0195810823162966,0.224634757968295,0.753389379189325,NA
"AT1G01080.2",17.8882065481667,-0.0729390816178161,0.210653056287208,0.367578771100138,0.637978863361164
"AT1G01090.1",8961.29126258047,-0.0717469750912828,0.0770899350305315,0.259510910197276,0.535261745600048
"AT1G01100.1",7.77022236166324,-0.025626023024376,0.218448945865807,0.703450571293925,NA
"AT1G01100.2",16.675036785084,0.0596812757210566,0.220547920548089,0.416691042878995,0.676656262098877
"AT1G01100.4",3.61224844209376,-0.00466604950359134,0.25569400778723,0.890092198352193,NA
"AT1G01110.1",1.73383833907116,-0.00435082430926134,0.255323820582737,0.898442754375922,NA
"AT1G01110.2",71.9144152246936,0.0756614270175418,0.183942739765755,0.395735139931443,0.659286314192729
"AT1G01120.1",1816.13132156451,0.312600580067149,0.223815984817785,0.0104557081534488,0.0805021711318567
"AT1G01130.1",56.426559781426,-0.0103245440554546,0.158986488083137,0.906702055740232,0.9620246447807
"AT1G01140.1",1.3269585171272,0.0230507002128476,0.260156214050451,0.508359129234101,NA
"AT1G01140.2",5.93219790939788,-0.0226160307077688,0.221142815161239,0.728446798842037,NA
"AT1G01140.3",2.97159865934295,0.0565685112762451,0.267736174799926,0.222460967419861,NA
"AT1G01150.1",3.09670655962512,0.0283176337983851,0.255500610650709,0.484928795822689,NA
"AT1G01160.1",32.7159622252705,-0.0233237373532586,0.173264250307043,0.786970393223708,0.907288256312297
"AT1G01160.2",67.6770996558406,-0.0577403196457691,0.160011560929668,0.521989265425725,0.753941704128136
"AT1G01170.1",1680.1551862616,-0.347534227145864,0.103396414525898,6.67434540657799e-05,0.00232622263047917
"AT1G01180.1",946.764620638976,-0.0251104552778324,0.089328125486385,0.722841319918305,0.87519876618176
"AT1G01190.1",11.461455181173,0.114474602081866,0.273238793937822,0.108051709557989,NA
"AT1G01200.1",21.157521199934,0.0539400853421005,0.220159247320222,0.455103711012437,0.706460991402383
"AT1G01210.1",320.798344115163,0.156227016631646,0.12186692544309,0.0773734575472785,0.275475718649273
"AT1G01220.1",1346.4886160989,0.114363291002724,0.0733909517199942,0.0636972873219769,0.247016649184123
"AT1G01225.1",70.6308899162349,-0.0494003333085501,0.166698251647097,0.579078966972704,0.791800047516072
"AT1G01230.1",1356.59772610304,0.0468757444578198,0.08299868643893,0.485505831289973,0.728588282532335
"AT1G01240.3",138.070917793351,-0.213317654904054,0.20114830242255,0.0482298568030208,0.2108945851105
"AT1G01250.1",71.1072397876271,0.0958955983577197,0.2005343936757,0.280394757907534,0.555340682557074
"AT1G01260.1",61.009822400806,-0.0707174229229499,0.173150968560861,0.433098261421836,0.689967650330399
"AT1G01260.3",0.867735418441816,0.0140453996002345,0.270447467003392,0.542679296959023,NA
"AT1G01290.1",45.1002633456589,-0.0943031235088452,0.178335476597642,0.307412191672247,0.582284903204149
"AT1G01290.2",86.1573895546716,-0.00618977549908396,0.152790735747944,0.944171405310954,0.977948927740854
"AT1G01300.1",2744.95160349026,-0.0167470603358863,0.0912754460558188,0.81568068446157,0.920723230317334
"AT1G01310.1",0.824151498414862,0.000802841361393511,0.266211096298355,0.972752261090643,NA
"AT1G01320.1",819.605378754203,0.248617468757072,0.13065199113666,0.00989439209296471,0.0776873936902565
"AT1G01320.2",11.4308077154448,-0.0108865504325867,0.216570060293944,0.870735746226362,NA
"AT1G01340.1",8.74882068620316,0.0315064545794904,0.234784274898796,0.583173576911463,NA
"AT1G01340.2",73.276265444888,0.371147841436076,0.317571009877881,0.00618259978223375,0.058192674090586
"AT1G01350.1",891.235031640771,-0.125523682648163,0.0919935741775558,0.0864749803595696,0.293189701555127
"AT1G01355.1",12.9261418427498,0.0335061923626328,0.216145863228375,0.632167894324954,NA
"AT1G01360.1",504.088153235274,0.129669615976611,0.118177138644137,0.131327744788237,0.371724967808899
"AT1G01370.1",3.52458799938113,-0.0320937075651675,0.252097144227973,0.471821745462646,NA
"AT1G01370.2",11.6857061285706,-0.0437562770445511,0.210003424450605,0.560206589993869,NA
"AT1G01380.1",21.8178591459303,0.0336674153635676,0.203031108223862,0.661408869885032,0.842149725173824
"AT1G01390.1",52.4111756038242,0.14249029927223,0.212388858688081,0.137523071207926,0.381263302236014
"AT1G01420.1",551.229396995557,-0.00873394670350033,0.108896364657529,0.91306144373495,0.965387097243122
"AT1G01430.1",4273.43075370954,-0.0238680717579398,0.0792939911093315,0.713661730506226,0.87015205765034
"AT1G01440.1",1107.94899535399,-0.00490196290482997,0.0794018057228292,0.940013131817668,0.976449723900195
