"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT1G01010.1",528.128492060818,0.590828382270182,0.29279450113706,0.0027245798288553,0.0366583961964661
"AT1G01020.1",0.724118743593588,-0.000992491749701156,0.192400801462378,0.973060875584349,NA
"AT1G01020.2",10.3977601948828,-0.0567096941199638,0.196725882709839,0.276574077608966,0.596549237972288
"AT1G01030.1",90.5322119381301,-0.277626959478876,0.225249103455911,0.0387134618671317,0.207958661914347
"AT1G01040.1",162.893461062786,-0.266426606783194,0.215718792892215,0.0426280959341582,0.220519996171468
"AT1G01040.2",18.9816731144627,0.0602187802687985,0.193045424285601,0.347353138368541,0.661657567813845
"AT1G01046.1",51.8597597360728,-0.0458198468840763,0.180559437173615,0.541829635327296,0.801164155964868
"AT1G01050.1",2246.73593963058,0.0263079714300919,0.0874468536232475,0.735332547838333,0.90201360543188
"AT1G01060.5",2.40566826713083,0.00973475491818989,0.192452214323056,0.700389653267021,NA
"AT1G01070.1",10.0061997155491,0.0378842699896297,0.193558275829386,0.33924124616439,0.654706933775241
"AT1G01070.2",12.9631611131883,0.0311266319428224,0.191636754717617,0.439859959370596,0.731236972291571
"AT1G01080.2",17.3945307506301,-0.0356842583081632,0.18545640956978,0.562257604786036,0.813767359713346
"AT1G01090.1",9277.93225164815,-0.176553829490991,0.101538017580155,0.0423550074691618,0.220142356837248
"AT1G01100.1",7.58758133485884,0.00675187884599004,0.186958904054754,0.881151475679587,0.959412348893103
"AT1G01100.2",18.2244623185939,-0.0264159907923543,0.184808333792618,0.64806510368735,0.860598844067505
"AT1G01100.4",3.89015896681727,-0.042976975173572,0.198316072654111,0.0594976286189919,0.265904745332847
"AT1G01110.1",1.32671425586417,0.00579261036780908,0.191641084841908,0.769681177712153,NA
"AT1G01110.2",75.3836394271411,0.0134559402749741,0.165475117009485,0.876780419023687,0.95756976989932
"AT1G01120.1",2204.6803001616,0.529957008535921,0.228067286119636,0.00175522411222285,0.0264362575644808
"AT1G01130.1",64.6544175341083,-0.307757186668077,0.325089508922507,0.033710702035864,0.192399797872692
"AT1G01140.1",1.24063615985325,0.0125130045649683,0.192220311476847,0.49207690051813,NA
"AT1G01140.2",5.68941751469358,0.0710785662352443,0.206145561492726,0.124101434702756,0.400249863688236
"AT1G01140.3",3.16605411747431,0.0197817534155246,0.192230479115302,0.440418321549152,0.731429389702718
"AT1G01150.1",3.87145356467601,0.0200930945087557,0.192333374964521,0.429082774625737,0.722500769378502
"AT1G01160.1",34.5225445669507,-0.0926733465208739,0.194984777369514,0.276243523357561,0.596102853768395
"AT1G01160.2",73.3504574338486,-0.157690196646416,0.214461138294439,0.140575489589116,0.426876141701737
"AT1G01170.1",1621.69399724367,-0.138424988612651,0.107986093564927,0.126602688468755,0.404597052335122
"AT1G01180.1",975.50047505725,0.102038528040431,0.113255071670311,0.270361256698316,0.590888868476996
"AT1G01190.1",16.2178866866896,0.0392621114483637,0.193793894482873,0.332130710928832,0.648638361951942
"AT1G01200.1",29.0282223534971,-0.0410399390793634,0.188808651552491,0.490067809927535,0.766393584485963
"AT1G01210.1",339.546354570558,0.0151819236562617,0.118528477183461,0.872901890362114,0.955525970342573
"AT1G01220.1",1508.71277020894,-0.0128691338992653,0.0801402764021111,0.884471041763656,0.95992820789201
"AT1G01225.1",76.313963393984,-0.0787957183096868,0.179460404007032,0.377777872110747,0.686237402959897
"AT1G01230.1",1418.22504562323,0.0810146116378248,0.107116648785159,0.356480822937723,0.668740073619521
"AT1G01240.3",140.089094494361,-0.143369016504398,0.19715166378685,0.176499870217284,0.480506057654861
"AT1G01250.1",94.3199224733064,0.0909004607471594,0.191492875293072,0.298404641981227,0.616799194357128
"AT1G01260.1",66.4225772368751,-0.422786396464828,0.394433681428852,0.016748086932033,0.123858064219327
"AT1G01260.3",0.96452918856034,0.0106059797745551,0.19278058598599,0.256257657776067,NA
"AT1G01290.1",47.0742441962343,0.0536741220762061,0.176075260881126,0.521494917203685,0.788600519718114
"AT1G01290.2",87.5753746715026,-0.132905302736885,0.179261101499512,0.210847551277908,0.524734215369295
"AT1G01300.1",2954.84790231692,-0.0408192314922317,0.103254539662754,0.638208970467228,0.856026162593331
"AT1G01310.1",0.995133921995055,0.0175708875960929,0.19323683875705,0.265229731555753,NA
"AT1G01320.1",939.211908816745,-0.0936500174593666,0.134589522986619,0.355343134999374,0.667889469068167
"AT1G01320.2",12.438596563907,-0.006302821820684,0.185879558050302,0.877703625433633,0.957922239229165
"AT1G01340.1",8.23056917028171,0.0368044199689815,0.192372151149591,0.397381565290237,0.700343306320268
"AT1G01340.2",82.1615862727927,0.0456927925757792,0.179276537507512,0.554848723067717,0.80953906697743
"AT1G01350.1",917.189334104886,-0.0608967911116085,0.0987186818539881,0.468530697356217,0.75189190011982
"AT1G01355.1",15.1852391913835,-0.0579462025381861,0.196849879745398,0.275783531348409,0.595640258435643
"AT1G01360.1",570.879261079879,-0.11726763767149,0.134931876241973,0.244472703075463,0.562817365221759
"AT1G01370.1",2.39097596409707,0.000221947093931712,0.1911645017088,0.986721673034714,NA
"AT1G01370.2",14.2406376494554,-0.0902247295817766,0.210160780990926,0.159992297222536,0.456945552126428
"AT1G01380.1",28.792290978703,0.0219926168424447,0.18040215550714,0.747474984065326,0.906944307449056
"AT1G01390.1",67.374215783175,-0.0874299516884736,0.184302252181798,0.332992130605398,0.649639277932108
"AT1G01420.1",613.495987557017,0.337748802978811,0.18043959117057,0.0103176196592201,0.0909460975423975
"AT1G01430.1",4617.08549691797,0.0286263270012219,0.0856532042463477,0.699649314591502,0.885514318535456
"AT1G01440.1",1128.38638845739,-0.0247839383389821,0.0929489701583065,0.7620089822302,0.911442080120774
"AT1G01448.1",634.019904070002,-0.104776327839366,0.148957376633082,0.306467304200229,0.624925242580746
"AT1G01448.2",6.2422056371362,0.050762134333667,0.198324987156671,0.193375985793617,0.503223981784742
"AT1G01448.3",71.4978386139484,-0.0417704914690222,0.160624752939904,0.648928429989888,0.861019985137615
"AT1G01470.1",2654.03556014596,0.915814311386547,0.128525700449465,7.02684050110111e-14,3.77965942953672e-11
"AT1G01480.1",14.824439962102,3.71503705690729,1.43476607736248,0.000502295480486034,0.010544719952441
"AT1G01490.1",655.11040881366,-0.32696576158965,0.158873638255583,0.00752766403839261,0.0751989715432493
"AT1G01490.2",15.4833627434722,-0.0722198079432493,0.197499979169846,0.279002319387165,0.599235916939205
"AT1G01500.1",1041.95204806935,-0.0323832920830862,0.0877117090145425,0.676034324971487,0.87473296083179
"AT1G01510.1",1866.30266243361,-0.154131165280608,0.0972936118735122,0.0667832857489714,0.284593209780608
"AT1G01520.1",31.8867547469776,0.026696007150768,0.188785779175894,0.562016953812258,0.813693831252759
"AT1G01530.1",3.44622640341529,0.000643008991708086,0.190988705824187,0.974665809831225,0.990901090131449
"AT1G01540.1",51.5729274384259,-0.0957212211647378,0.201842185607652,0.235423307641059,0.552620192789115
"AT1G01540.2",119.15370362544,-0.079968599570933,0.160755850209878,0.417406542663694,0.715094871976865
"AT1G01550.1",1474.89397280475,-0.053308555488664,0.181391371564794,0.490857207345858,0.767147918213235
"AT1G01550.2",139.195139077816,-0.144316086181667,0.237984600109701,0.106954806112788,0.368383883454566
"AT1G01560.1",11.8536793367065,-0.00557809573550141,0.188161548072206,0.888529902829817,0.9620428271335
"AT1G01570.1",60.1970613459336,-0.0519977368944003,0.172335007249679,0.545948703484254,0.803617633655823
"AT1G01580.1",78.8063064729728,-0.0699634291566899,0.188149890099375,0.376681099686804,0.685479739712735
"AT1G01590.1",5.57070426196206,-0.0406368360745193,0.197294943865424,0.110430378290526,0.373946181662308
"AT1G01600.1",168.003929643687,0.879969054622616,0.439184811624424,0.00173876223720949,0.02623861592996
"AT1G01610.1",2748.70273841163,-0.0747839555553258,0.119514755238168,0.425960292342511,0.720930606763873
"AT1G01620.1",4456.23109915683,-0.0359769212265028,0.154321982911897,0.664808826183846,0.870197795683539
"AT1G01630.1",2573.97445814428,0.224619528437685,0.124270874712591,0.0271656660937079,0.169318594858347
"AT1G01640.1",55.8385161023091,0.293141017027302,0.32787062798275,0.0366449461831747,0.202324571707059
"AT1G01640.2",1.16272147174384,0.00868333338567129,0.192417078430631,0.728240982649422,NA
"AT1G01650.2",9.75606280718288,-0.0130341633355144,0.187661627800444,0.760056194055216,0.911033441111824
"AT1G01660.1",42.8592271648051,0.0449667937078421,0.173993093341908,0.588786683506265,0.828182059735693
"AT1G01670.1",72.0044494514932,-0.00903859661253948,0.1636709043829,0.918855759889051,0.972024984402538
"AT1G01680.1",51.9081439510343,-0.00332408251589415,0.190259086029358,0.924780583984947,0.974446318585843
"AT1G01690.1",180.25488238155,0.0820276543849152,0.142682141530548,0.413105469485282,0.712347329769339
"AT1G01695.1",12.9594355437879,0.0223013856622332,0.189791170947724,0.582719938402613,0.824597258639886
"AT1G01700.1",19.0310493335521,0.0131221460805904,0.18146940813099,0.835059006939161,0.940782253829626
"AT1G01710.1",2037.91968490511,0.0569837937616465,0.0870956397340344,0.465601917480251,0.750308478132902
"AT1G01720.1",1554.95078974299,0.119716426419244,0.107031316402915,0.180637894092854,0.485563518431622
"AT1G01725.1",287.078158171425,-0.365789853597324,0.271832609890742,0.0184767719107358,0.132043183967924
"AT1G01730.1",1374.11943660166,0.152956821617188,0.105773750180804,0.0893854494939333,0.331379201256035
"AT1G01740.2",45.4643278620907,-0.107457640372866,0.202552036291207,0.223056869771775,0.538670211795453
"AT1G01750.1",40.1667241547205,7.33789330843459,2.39514251898541,1.37110771887632e-07,1.31176530969966e-05
"AT1G01760.1",209.759269500749,0.0839808282135235,0.133984007060675,0.397303834372461,0.700315999926115
"AT1G01770.1",1838.35632491548,-0.0608461997493702,0.101655381397682,0.479882651089005,0.758966742147081
"AT1G01780.1",563.065915125619,0.00821792531233618,0.1372147493382,0.936008083238326,0.978786628667129
"AT1G01790.1",4032.94137961803,-0.0415822138111744,0.118711717854098,0.65541706057148,0.86435138691724
"AT1G01800.2",28.2987928220781,0.294343888075626,0.473922254378004,0.0246275559765934,0.159302509998248
"AT1G01810.1",23.3652702824012,0.0863793128274326,0.203567161513303,0.225097448274231,0.541275952262841
"AT1G01820.1",3754.03591648146,-0.117497749190835,0.10275327114139,0.178003392036388,0.482320844536077
"AT1G01830.1",8.65044461612653,-0.0282359168582317,0.190780845493466,0.490379097245973,0.766821244837442
"AT1G01830.2",17.013047282786,-0.0308510267878355,0.188314054915809,0.550888174268668,0.80720674727121
"AT1G01830.3",78.2320931159626,-0.0624981924776708,0.179686373402388,0.453008832943455,0.740897155569158
"AT1G01840.1",23.6498490298859,-0.0689976967460279,0.200764417393929,0.224235951470684,0.540081366126599
"AT1G01860.1",604.528956867156,-0.179191910027452,0.0980067322936571,0.033943389691653,0.193161832483997
"AT1G01880.1",9.2800207873153,0.00837047333335045,0.188026663652131,0.840203291754206,0.942545975735165
"AT1G01900.1",173.226151855722,0.075010528600615,0.154594450086607,0.444109084277324,0.73410499745655
"AT1G01910.3",3.81553686187525,0.00811785377536106,0.190212239712415,0.788912674883833,0.923868187261495
"AT1G01910.4",1.95025750415471,0.0151686312817443,0.192822015889628,0.446693021783512,NA
"AT1G01920.1",12.0802474949942,-0.0557285824406715,0.195435367667684,0.302116431074922,0.620397376063526
"AT1G01920.2",211.862129834109,-0.212523188119551,0.159266183240913,0.062094018197015,0.272921386143159
"AT1G01930.1",818.840581665837,-0.0133535643143868,0.0908069203852736,0.851370884184347,0.946923520323312
"AT1G01940.1",557.779652699559,-0.0285896721480824,0.104863833159885,0.744876254951933,0.906009638322974
"AT1G01950.3",3.66345551519185,-0.0105348448299214,0.190417786123971,0.724770850869593,0.897206487255076
"AT1G01960.1",7604.5139125769,0.118930612070819,0.095983260609097,0.152640005851474,0.446375660460907
"AT1G01970.1",1099.93684460937,-0.0521997981870746,0.095660139877453,0.543675094682431,0.802222364471363
"AT1G01980.1",0.678530725000703,-0.000982058599223143,0.192403135039827,0.977298332081161,NA
"AT1G01990.1",1254.95816467293,-0.242055635947761,0.116690744737576,0.0129246244725088,0.105440018657592
