"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT1G01010.1",437.237305999891,1.14996678578884,0.207784023743716,5.69213689697654e-09,6.00688274016625e-08
"AT1G01020.1",0.672511402878437,0.100465996631298,0.558454020550658,0.503652756277999,NA
"AT1G01020.2",9.27834591222615,-0.420995629908564,0.588694659624515,0.166858274532358,0.29482025949632
"AT1G01030.1",89.7498012677368,-0.39747166115918,0.200576512407112,0.0327048225292229,0.0805903096194593
"AT1G01040.1",143.898222669285,0.261742382255347,0.19692094351461,0.154329903982993,0.277429099387767
"AT1G01040.2",13.3010481293809,0.620093834956439,0.534942203885272,0.0742279107292685,0.156459111288858
"AT1G01046.1",38.956350100191,-0.141232915391761,0.316607567379616,0.586419028208766,0.720572885917197
"AT1G01050.1",1964.88827296783,-0.184596200247363,0.0823651684242615,0.0230478054485568,0.0603128305014414
"AT1G01060.3",1.50052957218602,-0.00921493895486533,0.552057485031114,0.959010691998866,0.975814670513442
"AT1G01060.5",8.349973991186,0.324158231916024,0.634786746391445,0.126173335455626,0.237449723372373
"AT1G01070.1",7.88803205650126,0.185537261268562,0.518355079106822,0.443102607238746,0.597356001989091
"AT1G01070.2",8.34295919327141,0.372505165328022,0.53839946066089,0.217103930410109,0.359113259915109
"AT1G01080.2",18.2754324821495,0.252430236017445,0.388596776145605,0.378952366929841,0.536261409757121
"AT1G01090.1",8664.2887995905,-0.706610510096557,0.0805629891373522,7.16786950543917e-19,2.36013187800871e-17
"AT1G01100.1",7.90011921044132,0.71287546255684,0.70602911372428,0.0612910827510913,0.134563366160262
"AT1G01100.2",15.2383505655022,-0.220260971504992,0.440541582030016,0.439928459222311,0.594741378920067
"AT1G01100.4",3.33963323725961,-0.21315924505797,0.558402393640804,0.31434092749404,0.46906062246103
"AT1G01110.1",2.09524933595202,0.084372864680777,0.540514299763541,0.571805283846882,0.70885434028294
"AT1G01110.2",68.6229468409717,-0.0792980290844495,0.306602033227303,0.754012049663782,0.846065692370088
"AT1G01120.1",1459.461753601,0.259233146586803,0.245507998192185,0.238988544009205,0.384800320623808
"AT1G01130.1",48.8671018127451,-0.533518130967383,0.274793726162215,0.0264119257595182,0.0674588266414678
"AT1G01140.1",1.40001704655591,0.0830205623870811,0.528987789997645,0.645003622305627,0.767083673914362
"AT1G01140.2",6.1308741541701,-0.383033687572446,0.594137354679819,0.182543257079524,0.315167427639633
"AT1G01140.3",2.78174979818283,0.236557536436825,0.57595141425012,0.257759998839928,0.40616871602584
"AT1G01150.1",2.39109072800259,0.271305430996404,0.634632320822105,0.064304897585496,0.139836120819843
"AT1G01160.1",30.9961682314306,-0.77888791338343,0.34881454293827,0.00748371971708296,0.0231440961620899
"AT1G01160.2",62.4163531973896,-0.643669637580609,0.267436057953178,0.00663320775299369,0.0208597035442144
"AT1G01170.1",1729.82921825854,-0.347313150369949,0.103478569477271,0.00060191994783653,0.00250996160588775
"AT1G01180.1",918.785534844539,-0.457926195089661,0.107845884990782,1.45085711577366e-05,8.73544816766596e-05
"AT1G01190.1",7.11605110322929,-0.461416720855829,0.590674895428493,0.14751612727736,0.26795906433071
"AT1G01200.1",13.9708312599483,0.178742401642213,0.446092042768016,0.523655680478777,0.668823227838529
"AT1G01210.1",302.973004237681,0.0175210193090456,0.141307083556147,0.900037446882495,0.941567998906593
"AT1G01220.1",1195.66853316996,0.336456085419845,0.087944003348354,0.000104360622374091,0.000525836770317568
"AT1G01225.1",65.2553820288382,0.318968451937522,0.272225751573717,0.180214429870434,0.312097000472778
"AT1G01230.1",1297.14660680444,0.123697903522254,0.0856085725379324,0.144996441852053,0.264073970611297
"AT1G01240.3",135.969833721062,-0.299338382721831,0.24396180399198,0.170198222021825,0.299231732669073
"AT1G01250.1",49.8773788212823,0.915719375823357,0.455992191110659,0.00895272212822224,0.0270135809043702
"AT1G01260.1",55.9651011489234,0.0688394437363581,0.26452338759731,0.767868646175142,0.855501540120863
"AT1G01260.3",0.778029082245444,0.116154841580767,0.565569967784653,0.272768121331212,NA
"AT1G01290.1",43.1406521090465,-0.0375861966941555,0.270933744607494,0.872558340190499,0.924134223842796
"AT1G01290.2",84.6698155274999,0.00407573359713565,0.260736139862993,0.989868473770577,0.994100176970067
"AT1G01300.1",2545.74907712084,0.345797682091766,0.115297776498532,0.00243390757594613,0.00869165233724663
"AT1G01320.1",709.261559578762,0.0715709887789263,0.109974234712205,0.507528102095011,0.655041194960328
"AT1G01320.2",10.4800756446845,0.287273621788949,0.474557775445701,0.328221507865073,0.484318225892941
"AT1G01340.1",9.18363955666812,-0.326717649323968,0.588698856567571,0.207053027404946,0.346140532794019
"AT1G01340.2",64.9470230965397,-0.788132647387292,0.281338787336132,0.00158449438008646,0.00593714854166141
"AT1G01350.1",865.494677379837,-0.301643008463786,0.105106660921929,0.00332925019087459,0.0114458653965335
"AT1G01355.1",10.8518900400213,-0.623585711331423,0.573082434544078,0.0755619395304698,0.158694979199657
"AT1G01360.1",442.428901876897,-0.148649308648823,0.124242177900841,0.220432489244373,0.362974191704773
"AT1G01370.1",4.53430913828733,0.18110940934186,0.511919190201728,0.461957508850977,0.614572337220209
"AT1G01370.2",9.3384063920376,-1.79809458195079,0.820104775993154,0.00224517284322868,0.00808889048467796
"AT1G01380.1",15.4352738380285,-0.314167699742135,0.449939267528684,0.289265764775953,0.441888649754297
