"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","abiotic_stress_related_genes","gene_name","remarks","references"
"AT1G01470",2015.06201787626,0.296574856640867,0.113536363698073,0.00831082974898199,0.0200955816141042,"salinity_stress","LEA14","AtLEA14 responses to salt stress by stabilizing AtPP2-B11, an E3 ligase, under normal or salt stress conditions.","Jia et al., 2014 _ Overexpression of Late Embryogenesis Abundant 14 enhances Arabidopsis salt stress tolerance. Biochemical and biophysical research communications, 454(4), 505-511."
"AT1G02260",1246.06449863278,-0.377079415956464,0.0859396581516834,0.00000981410737728203,0.0000418631481797885,"nutrient_stress","CIPK23","CIPK23 and AtKC1 are both involved in the AKT1-mediated low-K+ (LK) response",NA
"AT1G06390",457.28351467272,-0.432485058860476,0.157274120990521,0.004782052748847,0.0122455632176578,"salinity_stress","GSK1","Transgenic plants accumulated 30–50% more Na+ than did wild-type plants when subjected to NaCl stress, and Ca2+ content was increased by 15–30% in the transgenic plants regardless of the NaCl stress level. Northern blotting revealed that AtGSK1 over-expression induced expression of the NaCl stress-responsive genes AtCP1, RD29A and CHS1 in the absence of NaCl stress.","Piao et al., 2001 _ Constitutive over‐expression of AtGSK1 induces NaCl stress responses in the absence of NaCl stress and results in enhanced NaCl tolerance in Arabidopsis. The Plant Journal, 27(4), 305-314."
"AT1G07430",42.1335505054465,1.38536793063626,0.459898822715854,0.000539009281088703,0.0017074418721916,"nutrient_stress","AKT1","AtKC1D showed enhanced inhibition of AKT1 activity and strongly reduced K+ leakage through AKT1 under LK conditions",NA
"AT1G12110",3280.80941953759,0.568652261422185,0.236420490857345,0.0114184189375726,0.0266367225667778,"nutrient_stress","NRT1.1;NPF6.3","Encodes NRT1.1 (CHL1), a dual-affinity nitrate transporter. The protein is expressed in guard cells and function in stomatal opening. Mutants have less transpiration and are more tolerant to drought. Expressed in lateral roots. Involved in nitrate signaling which enables the plant root system to detect and exploit nitrate-rich soil patches. Comparing to the wild type, the mutant displays a strongly decreased lateral root proliferation phenotype in nitrate rich patches on growth medium. Affects flowering time via interaction with the FLC dependent flowering pathway to influence its target gene FT.","Sakuraba et al., 2021 _ Enhanced NRT1. 1/NPF6. 3 expression in shoots improves growth under nitrogen deficiency stress in Arabidopsis. Communications biology, 4(1), 256."
"AT1G69410",3146.20625942366,0.606126347375022,0.117492330142553,0.000000185545987988264,0.00000101344282579909,"nutrient_stress","eIF5A3","The PdeIF5A3 over-expressing plants also exhibited enhanced fitness when exposed to osmotic and nutrient (N, P and K) stress. The spatial localization of AteIF5A3 was visualized by confocal microscopy using transgenic plants expressing PAteIF5A3:GFP-AteIF5A3. GFP fluorescence reflecting expression of AteIF5A3 was detectable in the phloem, particularly companion cells, of roots, stems and leaves, in the epidermal cells of the root tip, in the columella cells of the root cap and in the chalazal tissue of fertilized ovules, which all play a pivotal role in nutrient or hormone translocation.","Ma et al., 2010 _ Arabidopsis eIF5A3 influences growth and the response to osmotic and nutrient stress. Plant, cell & environment, 33(10), 1682-1696."
"AT1G78830",23941.790384625,0.35612212808414,0.116985574141398,0.00205547920718958,0.00573439169920743,"nutrient_stress","MNB1","MNB1 gene negatively controls the Fe-deficiency response in Arabidopsis via modulating reactive oxygen species (ROS) levels and the ROS-mediated signaling pathway, thereby affecting the expression of Fe uptake- and translocation-related genes.","Song et al., 2022 _ MNB1 gene is involved in regulating the iron-deficiency stress response in Arabidopsis thaliana. BMC Plant Biology, 22(1), 151."
"AT2G16700",33.639692190717,1.42858142015641,0.597345847626989,0.00286660622478608,0.0077352049476723,"cold_freezing_stress","ADF5","An ADF that evolved F-actin bundling function, was up-regulated at low temperatures. We also demonstrated that CBFs bound to the ADF5 promoter directly in vivo and in vitro. The cold-induced expression of ADF5 was significantly inhibited in the cbfs triple mutant.","Zhang ET AL., 2021 _ Arabidopsis ADF5 acts as a downstream target gene of CBFs in response to low-temperature stress. Frontiers in Cell and Developmental Biology, 9, 635533."
"AT2G16700",37.7485992221734,1.43284210302271,0.401972916179399,0.0000754640977900322,0.000279365859552755,"cold_freezing_stress","ADF5","An ADF that evolved F-actin bundling function, was up-regulated at low temperatures. We also demonstrated that CBFs bound to the ADF5 promoter directly in vivo and in vitro. The cold-induced expression of ADF5 was significantly inhibited in the cbfs triple mutant.","Zhang ET AL., 2021 _ Arabidopsis ADF5 acts as a downstream target gene of CBFs in response to low-temperature stress. Frontiers in Cell and Developmental Biology, 9, 635533."
"AT2G35510",2588.6106808549,0.16590747187607,0.0681654351858601,0.0146526985555601,0.0332467010738937,"heavy_metal","SRO1","The qRT-PCR results indicated that the expression of some abiotic stress-induced genes, such as L-ascorbate peroxidase (APX1), was reduced under oxidative or Hg2+ stress. Transgenic plants containing a GFP::SRO1 fusion protein showed that SRO1 was localized in the nucleus of the cells. SRO1 was shown to be expressed in various tissues, and was most highly expressed in the vigorous tissues.","Zhang et al., 2014 _ SRO1 regulates heavy metal mercury stress response in Arabidopsis thaliana. Chinese Science Bulletin, 59, 3134-3141."
