"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","abiotic_stress_related_genes","gene_name","remarks","references"
"AT1G01470",2654.03556014596,0.586680177352316,0.125924062592261,0.0000023692233240737,0.0000124960161606466,"salinity_stress","LEA14","AtLEA14 responses to salt stress by stabilizing AtPP2-B11, an E3 ligase, under normal or salt stress conditions.","Jia et al., 2014 _ Overexpression of Late Embryogenesis Abundant 14 enhances Arabidopsis salt stress tolerance. Biochemical and biophysical research communications, 454(4), 505-511."
"AT1G01790",4032.94137961803,-0.506042547914449,0.146481641786609,0.000424042793605884,0.00147005685915711,"drought_stress","PLGG1","Encodes a plant LrgAB/CidAB protein localized to the chloroplast envelope that is involved in chloroplast development, carbon partitioning, ABA/drought response, and leaf senescence. The gene may have evolved from gene fusion of bacterial lrgA and lrgB.","Dong et al., 2018 _ Chloroplast protein PLGG1 is involved in abscisic acid-regulated lateral root development and stomatal movement in Arabidopsis. Biochemical and Biophysical Research Communications, 495(1), 280-285."
"AT1G02260",1412.05693275736,-0.299783683409145,0.115037925384432,0.00845449652158303,0.0212891030960308,"nutrient_stress","CIPK23","CIPK23 and AtKC1 are both involved in the AKT1-mediated low-K+ (LK) response",NA
"AT1G06390",486.171709503766,-0.495254381652992,0.192213776851384,0.00788120980987403,0.020031505450469,"salinity_stress","GSK1","Transgenic plants accumulated 30–50% more Na+ than did wild-type plants when subjected to NaCl stress, and Ca2+ content was increased by 15–30% in the transgenic plants regardless of the NaCl stress level. Northern blotting revealed that AtGSK1 over-expression induced expression of the NaCl stress-responsive genes AtCP1, RD29A and CHS1 in the absence of NaCl stress.","Piao et al., 2001 _ Constitutive over‐expression of AtGSK1 induces NaCl stress responses in the absence of NaCl stress and results in enhanced NaCl tolerance in Arabidopsis. The Plant Journal, 27(4), 305-314."
"AT1G07430",64.6793459800711,2.16275077525636,0.552064052301862,0.000010135639025805,0.0000477762055433345,"nutrient_stress","AKT1","AtKC1D showed enhanced inhibition of AKT1 activity and strongly reduced K+ leakage through AKT1 under LK conditions",NA
"AT1G07890",58.4778691989567,1.14543188116828,0.361136090563417,0.000512473826464221,0.00174562244035572,"heavy_metal","APX1","KO-APX1 mutants apx1-3 and apx1-4 showed more resistant than wild type, and the APX1-complementary COM1 restored the growth state of wild type in Pb stress. The two KO-APX1 mutants showed reduced Pb accumulation, which was accompanied by the activation of metal transporters PDR12 and ATM3 genes expression.","Jiang et al., 2017 _ A role for APX1 gene in lead tolerance in Arabidopsis thaliana. Plant Science, 256, 94-102."
"AT1G07890",21.7609158806768,0.966087727886369,0.442419802541943,0.0119899667937704,0.0290285185530439,"heavy_metal","APX1","KO-APX1 mutants apx1-3 and apx1-4 showed more resistant than wild type, and the APX1-complementary COM1 restored the growth state of wild type in Pb stress. The two KO-APX1 mutants showed reduced Pb accumulation, which was accompanied by the activation of metal transporters PDR12 and ATM3 genes expression.","Jiang et al., 2017 _ A role for APX1 gene in lead tolerance in Arabidopsis thaliana. Plant Science, 256, 94-102."
"AT1G49780",346.226966131347,-0.738684532584871,0.178463701993061,0.00002156753432396,0.0000956597558713769,"cold_freezing_stress","PUB25","This study unravels a mechanism by which PUB25 and PUB26 add different polyubiquitin chains to ICE1 and MYB15 to modulate their stability, thereby regulating the timing and degree of cold stress responses in plants.","Wang et al., 2023 _ PUB25 and PUB26 dynamically modulate ICE1 stability via differential ubiquitination during cold stress in Arabidopsis. The Plant Cell, 35(9), 3585-3603."
"AT1G69410",4043.59775070476,0.771936886887818,0.169538499140113,0.00000320622662004883,0.0000165084789899197,"nutrient_stress","eIF5A3","The PdeIF5A3 over-expressing plants also exhibited enhanced fitness when exposed to osmotic and nutrient (N, P and K) stress. The spatial localization of AteIF5A3 was visualized by confocal microscopy using transgenic plants expressing PAteIF5A3:GFP-AteIF5A3. GFP fluorescence reflecting expression of AteIF5A3 was detectable in the phloem, particularly companion cells, of roots, stems and leaves, in the epidermal cells of the root tip, in the columella cells of the root cap and in the chalazal tissue of fertilized ovules, which all play a pivotal role in nutrient or hormone translocation.","Ma et al., 2010 _ Arabidopsis eIF5A3 influences growth and the response to osmotic and nutrient stress. Plant, cell & environment, 33(10), 1682-1696."
"AT1G78830",24812.8685031447,0.794501863930677,0.183994351698401,0.0000097085247841404,0.0000458552045945696,"nutrient_stress","MNB1","MNB1 gene negatively controls the Fe-deficiency response in Arabidopsis via modulating reactive oxygen species (ROS) levels and the ROS-mediated signaling pathway, thereby affecting the expression of Fe uptake- and translocation-related genes.","Song et al., 2022 _ MNB1 gene is involved in regulating the iron-deficiency stress response in Arabidopsis thaliana. BMC Plant Biology, 22(1), 151."
