"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","protein_gene_abrev_isoform","gene_pathway","protein_family_common","protein_family_common_abrev","protein_family_isoform","ec_number","reaction_id","enzyme_id","locus_id","expression_id_eff","est_expression","pyro_expression","evidence_targeting","evidence_for_function","mutant_names","remarks","ref_1","ref_2","ref_3"
"AT3G02620",62.0909025539823,-0.49538113672382,0.266618496417944,0.000519575451340183,0.01594690717293,"DES4","Plastidial Fatty Acid Synthesis","Stearoyl-ACP Desaturase","SAD","Stearoyl-ACP Desaturase","1.14.19.2","7",13,304,180,0.70333239,0,"targetP, RC4","heterologous expression",NA,NA,"Kachroo et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17072561",NA,NA
"AT3G02620",62.0909025539823,-0.49538113672382,0.266618496417944,0.000519575451340183,0.01594690717293,"DES4","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Stearoyl-ACP Desaturase","SAD","Stearoyl-ACP Desaturase","1.14.19.2","7",13,304,179,0.70333239,0,"targetP, RC4","heterologous expression",NA,NA,"Kachroo et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17072561",NA,NA
"AT3G03250",5482.95731893393,0.295536850717262,0.144364242477498,0.00124725277405905,0.0297405303989958,NA,"Glycolysis","UDP-glucose pyrophosphorylase","UGP1",NA,"2.7.7.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meng et al 2009;http://pcp.oxfordjournals.org/cgi/content/full/50/5/998",NA,NA
"AT3G03520",826.593467108082,0.29191071466543,0.164039979492076,0.00220819206949766,0.0454939549754526,"NPC3","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phospholipase C (Non specific)","nsPLC","Phospholipase C (Non specific)","3.1.4.3","106",136,307,454,3.81809011,0.13307836,"targetP, RC3","sequence similarity to bacterial PC-PLC",NA,NA,"Nakamura et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15618226?log$=activity",NA,NA
"AT3G11170",5928.65393525792,-0.408136907768173,0.128156882987162,0.0000371116275356272,0.00211913866186722,"FAD7","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Linoleate Desaturase","FAD7","Linoleate Desaturase","1.14.99.*","27",33,335,560,9.44474922,20.7602234,"targetP, RC2","Mutant characterization and functional complementation","fad7","&delta;13-desaturase active on PG, MGDG, DGDG, SQDG","Iba et al 1993;http://www.ncbi.nlm.nih.gov/pubmed/8226956?dopt=Abstract","Matsuda et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15545277?dopt=Abstract",NA
"AT3G11670",783.621478474292,0.294730893636812,0.145765521801547,0.00132265468531087,0.0310405089409336,"DGD1","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Digalactosyldiacylglycerol Synthase","DGDGS","Digalactosyldiacylglycerol Synthase","2.4.1.184","31",37,338,329,1.90904506,1.73001862,"targetP, RC2","Heterologous protein expression and mutant characterization","dgd1","Major DGDG synthase","Dormann et al 1999;http://www.ncbi.nlm.nih.gov/pubmed/10381884?ordinalpos=24&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Kelly et al 2003;http://www.ncbi.nlm.nih.gov/pubmed/14600212?log$=activity","Kelly et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15134746?log$=activity"
"AT3G12780",45945.2164026423,-0.299902379315091,0.121889588126278,0.000477685635569608,0.0149891037372106,NA,"Glycolysis","Phosphoglycerate kinase","PGK",NA,"2.7.2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G15020",141.1244567224,0.495322019076464,0.212493234878099,0.000218463388310462,0.00831642700888064,NA,"Glycolysis","NAD-dependent malate dehydrogenase","MDH",NA,"1.1.1.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G15850",4034.60177365876,-0.622132733348666,0.153400317189217,0.000000857004921370222,0.0000961723074473834,"FAD5","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","MGDG Desaturase (palmitate-specific)","FAD5","MGDG Desaturase (palmitate-specific)","1.14.99.*","30",36,352,546,8.1385605,14.1063057,"targetP, RC2","Heterologous protein expression and mutant characterization","fad5","Palmitoyl-Monogalactosyldiacylglycerol ∆7-deaturase","Kunst et al 1989;http://www.ncbi.nlm.nih.gov/pubmed/16666902?log$=activity","Heilmann et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15579662?log$=activity","Heilmann et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15240892?log$=activity"
"AT3G26650",58766.457803222,-0.480315014997965,0.117395872162724,0.0000012283368436171,0.00012699063483774,NA,"Glycolysis","NADP-Dependent Glyceraldehyde-3-Phosphate Dehydrogenase","GapA-1",NA,"1.2.1.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muñoz-Bertomeu  et al 2009;http://www.plantphysiol.org/cgi/content/full/151/2/541",NA,NA
"AT3G56060",1747.89788742784,0.330191760499689,0.187761386461807,0.00177760097006265,0.0390105799782439,NA,"Cutin Synthesis","Omega-Hydroxy Fatty Acyl Dehydrogenase","HFADH","Omega-Hydroxy Fatty Acyl Dehydrogenase","1.1.1.*","204",226,442,701,NA,NA,NA,"Sequence similarity to HOTHEAD (HTD)",NA,NA,NA,NA,NA
"AT3G56060",1747.89788742784,0.330191760499689,0.187761386461807,0.00177760097006265,0.0390105799782439,NA,"Aliphatic Suberin Synthesis","omega-Hydroxy Fatty Acyl Dehydrogenase","HFADH","omega-Hydroxy Fatty Acyl Dehydrogenase","1.1.1.*","204",226,442,702,NA,NA,NA,"Sequence similarity to HOTHEAD (HTD)",NA,NA,NA,NA,NA
"AT4G00360",5614.77670011087,0.434097003881425,0.184875003430273,0.000293620415761989,0.010354732184583,"CYP86A2","Cutin Synthesis","Fatty Acyl omega-Hydroxylase","FAH","Fatty Acyl omega-Hydroxylase (CYP86A)","1.14.13.*","199",279,461,571,11.3537943,12.5093654,"targetP, RC5","Heterologous protein expression and mutant characterization","aberrant induction of type three genes 1 (att1)",NA,"Xiao et al 2004;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=15241470","Molina et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18179651?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA
"AT4G00500",24.3870080117704,0.473949733325774,0.399480819559958,0.00142227956240187,0.032665120113146,NA,"TAG Degradation",NA,NA,"Lipid Acylhydrolase-like",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G27030",121.373277120661,-2.01252444165124,0.34979422956627,0.000000000401805567551404,0.000000164430557571088,"FAD4","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phosphatidylglycerol Desaturase","FAD4","Phosphatidylglycerol Desaturase","1.14.99.*","25",31,731,765,NA,NA,NA,"Mutant characterization, targetted to Plastid","fad4",NA,"Gao et al 2009;http://www.ncbi.nlm.nih.gov/pubmed/19682287?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA,NA
"AT4G30950",13629.9461111014,-0.290716475049286,0.110185791592768,0.000329124390903043,0.0113024307876022,"FAD6","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Oleate Desaturase","FAD6","Oleate Desaturase","1.14.99.*","26",32,542,588,14.468552,35.7980776,"targetP, RC2","Mutant characterization and functional complementation","fad6","&delta;10-desaturase, active on PG, MGDG, DGDG, SQDG","Falcone et al 1994;http://www.ncbi.nlm.nih.gov/pubmed/7846158?dopt=Abstract",NA,NA
"AT4G38530",90.0279789229953,0.472575248697918,0.352218175673222,0.00122021797954461,0.0292658629697128,"PLC1","Phospholipases",NA,NA,"PI-specific Phospholipase C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G01220",2622.7272439978,0.490668530594765,0.196900190036992,0.000159401045643668,0.00646652211063501,"SQD2","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","UDP-sulfoquinovose:DAG sulfoquinovosyltransferase","SLS","UDP-sulfoquinovose:DAG sulfoquinovosyltransferase",NA,"33",39,573,359,2.21047322,2.12925368,"targetP, RC1","Heterologous protein expression and mutant characterization",NA,NA,"Yu et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/11960029?dopt=Abstract",NA,NA
"AT5G11670",21968.1440519429,0.375271379315616,0.209437220803714,0.00124757914008922,0.0297405303989958,NA,"Glycolysis","NADP-Malic Enzyme","ATNADP-ME2",NA,"1.1.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wheeler et al 2006;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1203356/?tool=pubmed",NA,NA
"AT5G38420",46282.5629787609,-0.454262186494131,0.156308376566147,0.0000693462303934865,0.00348380563585487,NA,"Rubisco","ribulose bisphosphate carboxylase small chain 2B","RBCS-2B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G52320",295.98447292654,0.40795443035815,0.341312517899965,0.00218028455196011,0.0452242127287776,"CYP96A4","Cuticular Wax Synthesis","Midchain Alkane Hydroxylase","MAH","Midchain Alkane Hydroxylase / Cytochrome P450, 96A","1.14.13.*","159",189,685,755,NA,NA,NA,"Sequence similarity to MAH1",NA,NA,NA,NA,NA
"AT5G58330",1105.47221367189,-0.392792788781241,0.134076539734899,0.0000838828861908706,0.00405791923242602,NA,"Glycolysis","NAD-dependent malate dehydrogenase","MDH",NA,"1.1.1.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G58690",99.8510539660013,0.49382185088478,0.27548442363309,0.000582259470750377,0.017276922634365,"PLC5","Phospholipases",NA,NA,"PI-specific Phospholipase C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
