"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","protein_gene_abrev_isoform","gene_pathway","protein_family_common","protein_family_common_abrev","protein_family_isoform","ec_number","reaction_id","enzyme_id","locus_id","expression_id_eff","est_expression","pyro_expression","evidence_targeting","evidence_for_function","mutant_names","remarks","ref_1","ref_2","ref_3"
"AT1G04220",79.9808704144512,2.41998340853833,0.466648293863753,0.0000000211482894813708,0.000000123714645850739,"KCS2 (DAISY)","Aliphatic Suberin Synthesis","Ketoacyl-CoA Synthase","KCS","Ketoacyl-CoA Synthase","2.3.1.120","147",177,13,323,1.90904506,0.79847013,"targetP, RC2","Mutant phenotype, and heterologous expression","daisy","Protein family of 21 members-Root but not seed suberin phenotype. Other family members may have redundant functions.","Franke et al 2009;http://www.ncbi.nlm.nih.gov/pubmed/18786002?ordinalpos=6&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Trenkamp et al 2004;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=15277688",NA
"AT1G04710",671.933841107554,1.31775151409126,0.115289630943364,0.000000000000000000000000000000852108164782803,0.000000000000000000000000000027489979618061,"KAT1","b-Oxidation","Ketoacyl-CoA Thiolase","KAT","Ketoacyl-CoA Thiolase","2.3.1.16","89",116,15,268,1.40666478,0.93154849,"targetP, RC5","Sequence Similarity",NA,"Encodes a cytosolic delta3, delta2-enoyl CoA isomerase, involved in unsaturated fatty acid degradation",NA,NA,NA
"AT1G06080",130.13167992211,-1.82524870738627,0.920655993360068,0.00444028883513447,0.0113464375125429,"ADS1","Plastidial Fatty Acid Synthesis",NA,NA,"Acyl-CoA Desaturase-like",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G06290",3438.42487737513,0.273875734344775,0.105391094644949,0.00870198791086932,0.0207401224168081,"ACX3","b-Oxidation","Acyl-CoA Oxidase","ACX","Acyl-CoA Oxidase","1.3.3.6","86",113,23,246,1.20571267,1.1977052,"targetP, RC3","Heterologous protein expression
and Characterization of mutant
","acx3","http://www.ncbi.nlm.nih.gov/pubmed/10918060?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=16",NA,"Rylott et al 2003;http://www.ncbi.nlm.nih.gov/pubmed/12682048?ordinalpos=33&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Adham et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15743450?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum"
"AT1G06350",176.648319585209,-0.531785876301385,0.244470745925695,0.0212056774430874,0.0453907368951354,NA,"Plastidial Fatty Acid Synthesis",NA,NA,"Acyl-CoA Desaturase-like",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G08510",5876.68274259395,-0.360013222780268,0.118320392916878,0.00205495920713007,0.00566183507581222,"FatB","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Acyl-ACP Thioesterase B","FATB","Acyl-ACP Thioesterase B","3.1.2.14","10",16,31,534,7.63618022,6.25468269,"targetP, RC1","Heterologous protein expression and mutant charaterization",NA,NA,"Bonaventure et al 2003;http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=12671095&dopt=Abstract",NA,NA
"AT1G08510",5876.68274259395,-0.360013222780268,0.118320392916878,0.00205495920713007,0.00566183507581222,"FatB","Plastidial Fatty Acid Synthesis","Acyl-ACP Thioesterase B","FATB","Acyl-ACP Thioesterase B","3.1.2.14","10",16,31,535,7.63618022,6.25468269,"targetP, RC1","Heterologous protein expression and mutant charaterization",NA,NA,"Bonaventure et al 2003;http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=12671095&dopt=Abstract",NA,NA
"AT1G09420",178.660756526678,-1.2439911722409,0.222125545969575,0.00000000620592900859146,0.0000000386266461099408,NA,"OPPP","glucose-6-phosphate 1-dehydrogenase","G6PD4",NA,"1.1.1.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G09430",9222.62671487484,-1.38390954601674,0.107307791935127,0.0000000000000000000000000000000000000127127165636007,0.000000000000000000000000000000000000628809075262578,"ACLA-3","Cuticular Wax Synthesis","ATP Citrate Lyase A subunit","ATP-CL-&alpha;","ATP Citrate Lyase A subunit","4.1.3.8","164",202,34,524,7.03332389,3.72619395,"targetP, RC4","Biochemical assay, Sequence similarity to Hs ACL",NA,NA,"Fatland et al 2002;http://www.plantphysiol.org/cgi/content/full/130/2/740",NA,NA
"AT1G09780",5415.84727063107,1.53669729058221,0.137606589046313,0.0000000000000000000000000000136426296033319,0.000000000000000000000000000412076970880709,NA,"Glycolysis","Phosphoglycerate mutase","i-PGM",NA,"5.4.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andriotis et al 2009;http://www3.interscience.wiley.com/journal/123209178/abstract",NA,NA
"AT1G11090",455.275150403303,0.282530350208353,0.12168299910102,0.0180011665023785,0.0393423666653393,NA,"TAG Degradation","Monoacylglycerol lipase (MAGL)","MAGL","Monoacylglycerol lipase (MAGL)","3.1.1.23","85",112,38,169,0.60285633,0.79847013,"targetP, RC3","Sequence homology ONLY (To human monoacylglycerol lipase GB NP_009214 BLAST score>100)",NA,NA,NA,NA,NA
"AT1G12000",2695.65153372153,0.917366405949171,0.10290990480807,0.000000000000000000243851242307099,0.0000000000000000038315071327421,NA,"Glycolysis","PPi-dependent phosphofructokinase","PFP",NA,"2.7.1.90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustroph et al 2014;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4NM6DP9-1&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=a7f44ec79e9a1bd2b7fc7b901e565c80",NA,NA
"AT1G12240",6664.78092801115,-2.81943490864941,0.184594814716022,0.00000000000000000000000000000000000000000000000000000495890448270885,0.000000000000000000000000000000000000000000000000000552409244234067,NA,"Sucrose Degradation","vacuolar invertase","BFRUCT4",NA,"3.2.1.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sergeeva et al 2006;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1413815/?tool=pubmed",NA,NA
"AT1G12570",71.0235213714033,-0.839005541633573,0.357260878012917,0.00878143734136311,0.0209046326189326,NA,"Cutin Synthesis","Omega-Hydroxy Fatty Acyl Dehydrogenase","HFADH","Omega-Hydroxy Fatty Acyl Dehydrogenase","1.1.1.*","204",226,39,613,NA,NA,NA,"Sequence similarity to HOTHEAD (HTD)",NA,NA,NA,NA,NA
"AT1G12570",71.0235213714033,-0.839005541633573,0.357260878012917,0.00878143734136311,0.0209046326189326,NA,"Aliphatic Suberin Synthesis","omega-Hydroxy Fatty Acyl Dehydrogenase","HFADH","omega-Hydroxy Fatty Acyl Dehydrogenase","1.1.1.*","204",226,39,614,NA,NA,NA,"Sequence similarity to HOTHEAD (HTD)",NA,NA,NA,NA,NA
"AT1G12640",1847.3048970654,-0.377814019686496,0.080006581384482,0.00000201462812585701,0.00000917939369982776,NA,"Eukaryotic Phospholipid Synthesis","1-acylglycerol-3-phosphocholine Acyltransferase","LPCAT","1-acylglycerol-3-phosphocholine Acyltransferase","2.3.1.23","185",40,40,615,NA,NA,NA,"Heterologous Protein Expression and Similarity to mammalian LPCATs",NA,NA,"Stahl et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18154737","Hishikawa et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18287005","Zhao et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18195019"
"AT1G12640",1847.3048970654,-0.377814019686496,0.080006581384482,0.00000201462812585701,0.00000917939369982776,NA,"TAG Synthesis","1-acylglycerol-3-phosphocholine Acyltransferase","LPCAT","1-acylglycerol-3-phosphocholine Acyltransferase","2.3.1.23","185",40,40,616,NA,NA,NA,"Heterologous Protein Expression and Similarity to mammalian LPCATs",NA,NA,"Stahl et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18154737","Hishikawa et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18287005","Zhao et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18195019"
"AT1G12900",125.532510109589,-0.524387347920844,0.203646748535934,0.00750216651330315,0.0181729369484503,NA,"Glycolysis","NADP-Dependent Glyceraldehyde-3-Phosphate Dehydrogenase","GapA-2",NA,"1.2.1.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muñoz-Bertomeu  et al 2010;http://www.plantphysiol.org/cgi/content/full/151/2/542",NA,NA
"AT1G12900",36.8123833598413,-1.92070327323343,0.398056101327522,0.000000210756882338837,0.00000109744299878675,NA,"Glycolysis","NADP-Dependent Glyceraldehyde-3-Phosphate Dehydrogenase","GapA-2",NA,"1.2.1.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muñoz-Bertomeu  et al 2010;http://www.plantphysiol.org/cgi/content/full/151/2/542",NA,NA
"AT1G13440",9425.6217272377,0.658459574085406,0.0978486288322637,0.0000000000115180195275678,0.0000000000958315400654676,NA,"Glycolysis","NAD-Dependent Glyceraldehyde-3-Phosphate Dehydrogenase","GapC2",NA,"1.2.1.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rius et al 2009;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2577239/?tool=pubmed",NA,NA
"AT1G13560",525.437493413498,-0.489861161488946,0.127361388834136,0.000092390390036299,0.000327620772286248,NA,"Eukaryotic Phospholipid Synthesis","Diacylglycerol Cholinephosphotransferase","DAG-CPT","Diacylglycerol Cholinephosphotransferase","2.7.8.2","38",46,43,442,3.51666194,2.39541039,"targetP, RC5","Heterologous Protein Expression",NA,NA,"Goode et al 1999;http://www.ingentaconnect.com/content/els/09819428/1999/00000037/00000006/art80049",NA,NA
"AT1G13700",794.682087133419,-1.25108778480129,0.191222431683055,0.0000000000183407104659923,0.000000000149215761459745,NA,"OPPP","6-phosphogluconolactonase","PGL1",NA,"3.1.1.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G14190",39.0306578110158,-0.836391346476562,0.353422311231677,0.0086926872125597,0.0207198498143557,NA,"Aliphatic Suberin Synthesis","omega-Hydroxy Fatty Acyl Dehydrogenase","HFADH","omega-Hydroxy Fatty Acyl Dehydrogenase","1.1.1.*","204",226,47,620,NA,NA,NA,"Sequence similarity to HOTHEAD (HTD)",NA,NA,NA,NA,NA
"AT1G14190",39.0306578110158,-0.836391346476562,0.353422311231677,0.0086926872125597,0.0207198498143557,NA,"Cutin Synthesis","Omega-Hydroxy Fatty Acyl Dehydrogenase","HFADH","Omega-Hydroxy Fatty Acyl Dehydrogenase","1.1.1.*","204",226,47,619,NA,NA,NA,"Sequence similarity to HOTHEAD (HTD)",NA,NA,NA,NA,NA
"AT1G14290",2298.10841363907,-2.65541475249594,0.134938478188191,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000392155711913338,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000152571984215597,"SBH2","Sphingolipid Synthesis","Sphingobase C4-Hydroxylase","SBH","Sphingobase C4-Hydroxylase","1.14.*","54",65,48,422,3.11475772,3.99235066,"targetP, RC1","Heterologous expression",NA,NA,"Chen et al 2008;http://dx.doi.org/10.1105/tpc.107.057851",NA,NA
"AT1G15080",98.4652035557507,0.583052517781397,0.215934279685555,0.00491964147305292,0.0124348195751062,"LPP2","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phosphatidate Phosphatase","PP","Phosphatidate Phosphatase","3.1.3.4","28",34,49,203,0.9042845,0.13307836,"targetP, RC4","Heterologous protein expression and mutant characterization","lpp2","Heterologous protein exhibits both PA and DGPP phosphatase activity(Ref1), mutant accumulates PA during germination and is hypersensitive to ABA (Ref2)","Pierrugues et al 2001;http://www.ncbi.nlm.nih.gov/pubmed/11278556?log$=activity","Katagiri et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15960620?log$=activity",NA
"AT1G15360",2.56815617798183,-4.45701551669336,3.82138139207747,0.00401683658981847,0.0103896486789837,"WIN1;SHN1","Cuticular Wax Synthesis","SHN Transcription Factors","Regulatory protein","SHN Transcription Factors",NA,NA,231,51,622,NA,NA,NA,"Overexpression in plants; gene expression analyses","win1/shn1","35S:SHN1 upregulates both wax and cutin biosynthetic genes; Loss of function phenotypes not reported","Aharoni et al 2004;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=520946&tool=pmcentrez","Broun et al 2004;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=384811&tool=pmcentrez","Kannangara et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1913754&tool=pmcentrez"
"AT1G15360",2.56815617798183,-4.45701551669336,3.82138139207747,0.00401683658981847,0.0103896486789837,"WIN1;SHN1","Cutin Synthesis","SHN Transcription Factors","Regulatory protein","SHN Transcription Factors",NA,NA,231,51,621,NA,NA,NA,"Mutant characterization, in planta overexpression, experimental evidence for binding to LACS2 promotor","win1/shn1",NA,"Kannangara et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17449808","Aharoni et al 2004;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=15319479",NA
"AT1G16300",214.720152446012,1.2854271928736,0.195677486494431,0.0000000000149841365006911,0.000000000123059699484409,NA,"Glycolysis","NAD-Dependent Glyceraldehyde-3-Phosphate Dehydrogenase","GapCp-2",NA,"1.2.1.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muñoz-Bertomeu  et al 2009;http://www.plantphysiol.org/cgi/content/full/151/2/542",NA,NA
"AT1G17840",3731.59596384323,0.371384913116679,0.141201441433984,0.0076433938967815,0.0184721257841093,"AtWBC11;ABCG11;DSO;COF1","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter","3.A.1.204.8","?",230,55,625,NA,NA,NA,"Mutant analysis","wbc11/dso/cof1/wbc11/desperado (dso);wbc11/desperado (dso)/cof-1",NA,"Bird et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17727615?ordinalpos=6&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Panikashvili et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17951461","Ukitsu et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17971336?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&linkpos=1&log$=relatedarticles&logdbfrom=pubmed"
"AT1G17840",3731.59596384323,0.371384913116679,0.141201441433984,0.0076433938967815,0.0184721257841093,"ABCG11;WBC11","Aliphatic Suberin Synthesis","ABC transporter","ABC","ABC transporter",NA,NA,230,55,624,NA,NA,NA,"Mutant characterization","wbc11, dso, cof1;wbc11/desperado (dso);wbc11/desperado (dso)/cof-1","Proposed to be involved in transport of waxes, as well as cutin monomers, oligomers or polymer","Bird et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17727615?ordinalpos=6&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Panikashvili et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17951461",NA
"AT1G17840",3731.59596384323,0.371384913116679,0.141201441433984,0.0076433938967815,0.0184721257841093,"ABCG11;WBC11;DES;COF1","Cutin Synthesis","ABC Transporter","ABC","ABC Transporter","1.14.13.*",NA,230,55,623,NA,NA,NA,"Mutant characterization","wbc11, dso, cof1;wbc11/desperado (dso);wbc11/desperado (dso)/cof-1","Proposed to be involved in transport of waxes, as well as cutin monomers, oligomers or polymer","Bird et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17727615?ordinalpos=6&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Panikashvili et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17951461","Ukitsu et al. 2007; Luo et al 2007;Plant Cell Physiol. 48:1524-1533; Plant Cell Physiol. 48:1790-802"
"AT1G18270",16.1532842866346,-2.5034849217754,0.683735783201315,0.0000221677429725536,0.0000868419831778712,NA,"Glycolysis","fructose-bisphosphate aldolase","FBA",NA,"4.1.2.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G18270",14.945058025889,-1.41675635683931,0.608692602652807,0.00378995939006381,0.00986299955149733,NA,"Glycolysis","fructose-bisphosphate aldolase","FBA",NA,"4.1.2.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G18280",5.17729813677837,-6.95039516067923,2.912585569438,0.0000228022237544428,0.0000891935123960174,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,57,318,1.808569,0,"targetP, RC2","Sequence similarity",NA,NA,NA,NA,NA
"AT1G18360",508.790929553026,0.375421379491214,0.109789258097098,0.000542187952214911,0.00168132445281776,NA,"TAG Degradation","Monoacylglycerol lipase (MAGL)","MAGL","Monoacylglycerol lipase (MAGL)","3.1.1.23","85",112,58,154,0.50238028,0.26615671,"targetP, RC4","Sequence homology ONLY (To human monoacylglycerol lipase GB NP_009214 BLAST score>100)",NA,NA,NA,NA,NA
"AT1G19440",992.861034177452,-0.499020097051394,0.122796397649505,0.0000374110661617133,0.000141168827683466,"KCS4","Aliphatic Suberin Synthesis","Ketoacyl-CoA Synthase","KCS","Ketoacyl-CoA Synthase","2.3.1.120","147",177,59,306,1.70809294,0.26615671,"targetP, RC2","Mutant characterization (*)",NA,"Preferentially root expressed; protein family of 21 members; other family members may have redundant functions.",NA,NA,NA
"AT1G19440",992.861034177452,-0.499020097051394,0.122796397649505,0.0000374110661617133,0.000141168827683466,"KCS4","Fatty Acid Elongation & Cuticular Wax Synthesis","Ketoacyl-CoA Synthase","KCS","Ketoacyl-CoA Synthase","2.3.1.119","147",177,59,307,1.70809294,0.26615671,"targetP, RC2",NA,NA,NA,NA,NA,NA
"AT1G20950",1573.86099627684,1.60529311079755,0.11550772172879,0.0000000000000000000000000000000000000000000107206886453459,0.000000000000000000000000000000000000000000729650629029324,NA,"Glycolysis","PPi-dependent phosphofructokinase","PFP",NA,"2.7.1.90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustroph et al 2015;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4NM6DP9-1&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=a7f44ec79e9a1bd2b7fc7b901e565c81",NA,NA
"AT1G22650",442.975330714958,0.77832110944639,0.153651165557564,0.000000238195897283577,0.00000123024617683594,NA,"Sucrose Degradation","βfructofuranosidase",NA,NA,"3.2.1.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qi X et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/17508130?ordinalpos=&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.SmartSearch&log$=citationsensor",NA,NA
"AT1G23190",4144.92430993272,1.61030615346209,0.0877057289034756,0.000000000000000000000000000000000000000000000000000000000000000000000000000607412186070473,0.000000000000000000000000000000000000000000000000000000000000000000000000143940122311809,NA,"Glycolysis","phosphoglucomutase","PGM",NA,"5.4.2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fettke et al 2008;http://www.plantphysiol.org/cgi/content/full/148/3/1614",NA,NA
"AT1G23330",344.99537335638,0.446778993696385,0.129054310232637,0.000444486611632636,0.00140458631415055,NA,"TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,68,627,NA,NA,NA,"Sequence homology ONLY (to Staphylococcus lipase BLAST score>100; Staphylococcus lipases exhibit both TAG lipase and phospholipase A1 activities)",NA,NA,NA,NA,NA
"AT1G24280",521.655795580837,2.0433644036253,0.259702969266756,0.000000000000000579144739382882,0.00000000000000694094984896256,NA,"OPPP","glucose-6-phosphate 1-dehydrogenase","G6PD3",NA,"1.1.1.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G24360",4378.88518207281,-0.467920501800853,0.0695141207189375,0.0000000000133829039734552,0.000000000110431199074408,NA,"Plastidial Fatty Acid Synthesis","Ketoacyl-ACP Reductase","KAR","Ketoacyl-ACP Reductase","1.1.1.100","4",10,69,566,10.2485577,5.32313421,"targetP, RC4","Sequence similarity to B. napus ketoacyl-ACP reductase",NA,NA,"Fisher et al 2000;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=10666637","Fisher et al 2000;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=10801480",NA
