"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","protein_gene_abrev_isoform","gene_pathway","protein_family_common","protein_family_common_abrev","protein_family_isoform","ec_number","reaction_id","enzyme_id","locus_id","expression_id_eff","est_expression","pyro_expression","evidence_targeting","evidence_for_function","mutant_names","remarks","ref_1","ref_2","ref_3"
"AT1G14190",39.0306578110158,-0.774869120960507,0.360439049972338,0.00903196509712381,0.0272237513503138,NA,"Cutin Synthesis","Omega-Hydroxy Fatty Acyl Dehydrogenase","HFADH","Omega-Hydroxy Fatty Acyl Dehydrogenase","1.1.1.*","204",226,47,619,NA,NA,NA,"Sequence similarity to HOTHEAD (HTD)",NA,NA,NA,NA,NA
"AT1G14290",2298.10841363907,-1.37418302905364,0.133070637834613,0.0000000000000000000000000708254429041392,0.00000000000000000000000425802562739685,"SBH2","Sphingolipid Synthesis","Sphingobase C4-Hydroxylase","SBH","Sphingobase C4-Hydroxylase","1.14.*","54",65,48,422,3.11475772,3.99235066,"targetP, RC1","Heterologous expression",NA,NA,"Chen et al 2008;http://dx.doi.org/10.1105/tpc.107.057851",NA,NA
"AT1G15080",98.4652035557507,0.496537450287384,0.215355356422271,0.0121703322585179,0.0350930991761614,"LPP2","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phosphatidate Phosphatase","PP","Phosphatidate Phosphatase","3.1.3.4","28",34,49,203,0.9042845,0.13307836,"targetP, RC4","Heterologous protein expression and mutant characterization","lpp2","Heterologous protein exhibits both PA and DGPP phosphatase activity(Ref1), mutant accumulates PA during germination and is hypersensitive to ABA (Ref2)","Pierrugues et al 2001;http://www.ncbi.nlm.nih.gov/pubmed/11278556?log$=activity","Katagiri et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15960620?log$=activity",NA
"AT1G16300",214.720152446012,0.69185193857325,0.197190896559742,0.000182338814360432,0.000866618126064619,NA,"Glycolysis","NAD-Dependent Glyceraldehyde-3-Phosphate Dehydrogenase","GapCp-2",NA,"1.2.1.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muñoz-Bertomeu  et al 2009;http://www.plantphysiol.org/cgi/content/full/151/2/542",NA,NA
"AT1G18270",16.1532842866346,-2.14418516980028,0.686036620087389,0.000112803292715887,0.000564148939554439,NA,"Glycolysis","fructose-bisphosphate aldolase","FBA",NA,"4.1.2.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G18270",14.945058025889,-1.85933365953621,0.660349992103228,0.000361477220110608,0.00160043397176333,NA,"Glycolysis","fructose-bisphosphate aldolase","FBA",NA,"4.1.2.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G18280",5.17729813677837,-4.77157074356115,1.80487552796789,0.000295517449596441,0.00133641882382985,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,57,318,1.808569,0,"targetP, RC2","Sequence similarity",NA,NA,NA,NA,NA
"AT1G18360",508.790929553026,0.440258856599775,0.10952955743582,0.0000393984290107958,0.000217001349354353,NA,"TAG Degradation","Monoacylglycerol lipase (MAGL)","MAGL","Monoacylglycerol lipase (MAGL)","3.1.1.23","85",112,58,154,0.50238028,0.26615671,"targetP, RC4","Sequence homology ONLY (To human monoacylglycerol lipase GB NP_009214 BLAST score>100)",NA,NA,NA,NA,NA
"AT1G20950",1573.86099627684,1.60546338288894,0.115703756139091,0.00000000000000000000000000000000000000000000868761732650463,0.00000000000000000000000000000000000000000198194027062071,NA,"Glycolysis","PPi-dependent phosphofructokinase","PFP",NA,"2.7.1.90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustroph et al 2015;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4NM6DP9-1&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=a7f44ec79e9a1bd2b7fc7b901e565c81",NA,NA
"AT1G22650",442.975330714958,0.417963322270502,0.152911899567497,0.00439133191614837,0.0145836018000599,NA,"Sucrose Degradation","βfructofuranosidase",NA,NA,"3.2.1.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qi X et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/17508130?ordinalpos=&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.SmartSearch&log$=citationsensor",NA,NA
"AT1G22710",6847.1240744291,0.687167090394226,0.117453608301315,0.0000000021589171113525,0.0000000242685838592907,NA,"Transporters","sucrose transporter","SUC2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Srivastava et al 2008;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2528097/?tool=pubmed",NA,NA
"AT1G23190",4144.92430993272,1.17973216548828,0.0880026160590945,0.0000000000000000000000000000000000000000104242807516104,0.00000000000000000000000000000000000000194416640499561,NA,"Glycolysis","phosphoglucomutase","PGM",NA,"5.4.2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fettke et al 2008;http://www.plantphysiol.org/cgi/content/full/148/3/1614",NA,NA
"AT1G24280",521.655795580837,1.88383346650211,0.260856154802882,0.0000000000000461339626163331,0.000000000000913066521154087,NA,"OPPP","glucose-6-phosphate 1-dehydrogenase","G6PD3",NA,"1.1.1.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G24360",4378.88518207281,-0.316329501748006,0.0692366888362499,0.00000397228953824218,0.0000269362977684782,NA,"Plastidial Fatty Acid Synthesis","Ketoacyl-ACP Reductase","KAR","Ketoacyl-ACP Reductase","1.1.1.100","4",10,69,566,10.2485577,5.32313421,"targetP, RC4","Sequence similarity to B. napus ketoacyl-ACP reductase",NA,NA,"Fisher et al 2000;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=10666637","Fisher et al 2000;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=10801480",NA
"AT1G25450",1162.26470067175,-0.635783792811898,0.149143704100144,0.0000100934618001929,0.0000628866233739891,"KCS5","Fatty Acid Elongation & Cuticular Wax Synthesis","Ketoacyl-CoA Synthase","KCS","Ketoacyl-CoA Synthase","2.3.1.119","147",177,71,364,2.31094928,3.19388052,"targetP, RC4","Upregulated in epidermis of stems; heterologous expression in yeast","cer60",NA,"Suh et al 2005;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1310549&tool=pmcentrez","Trenkamp et al 2004;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=511072&tool=pmcentrez","Hooker et al 2002;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=166744&tool=pmcentrez"
"AT1G30120",4271.23351979185,-0.538974377966769,0.106732111861304,0.000000246249544247165,0.0000020421688104704,"PDH (E1beta)","Plastidial Fatty Acid Synthesis","Pyruvate Dehydrogenase &beta; subunit, E1b component of Pyruvate Dehydrogenase Complex","&beta;-PDH","Pyruvate Dehydrogenase &beta; subunit, E1b component of Pyruvate Dehydrogenase Complex","nd,1.2.4.1","12,11",18,77,597,18.1861661,7.31930954,"targetP, RC1","Sequence similarity to H. sapiens pyruvate dehydrogenase E1 beta subunit",NA,NA,"Brown et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15138885","Johnston et al 1997;http://www.ncbi.nlm.nih.gov/pubmed/9393637?dopt=Abstract",NA
"AT1G31480",1080.4333387561,-0.726129807980914,0.0990864387318063,0.0000000000000922472339442797,0.00000000000176422834918435,"SGR2","Lipases",NA,NA,"Phospholipase A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G31770",561.837909407109,0.871705594105788,0.187119613037925,0.000000878865003673067,0.0000066365349840079,"AtWBC14;AtABCG14","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,80,629,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT1G31812",12407.159678634,-0.798046859477645,0.10326181694589,0.00000000000000369473957744938,0.0000000000000839149252830302,"ACBP6","Eukaryotic Phospholipid Synthesis","Acyl CoA Binding Protein","ACBP","Acyl CoA Binding Protein",NA,NA,277,81,630,NA,NA,NA,"Heterologous protein expression",NA,"cytosolic ACBP","Engeseth et al 1996;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6WB5-45S9196-8&_user=10&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000050221&_version=1&_urlVersion=0&_userid=10&md5=aac4fc0b823e6937a752b74d195cdacc",NA,NA
"AT1G32060",30624.0942505962,-0.531990376742813,0.128522225960786,0.0000197910692009408,0.000116061879539417,NA,"Phosphoribulokinase",NA,"PRK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G32440",1551.3395106976,-0.313514053526683,0.106541608629183,0.00262507235193034,0.00929051575104887,NA,"Glycolysis","Pyruvate Kinase","PK",NA,"2.7.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1955724/?tool=pubmed",NA,NA
"AT1G34430",4345.61078459452,-0.81509232240301,0.107825832333968,0.0000000000000134165093194349,0.000000000000283544441373765,"EMB3003","Plastidial Fatty Acid Synthesis","Dihydrolipoamide Acetyltransferase, E2 component of Pyruvate Dehydrogenase Complex","DHLAT","Dihydrolipoamide Acetyltransferase, E2 component of Pyruvate Dehydrogenase Complex","nd,2.3.1.12","12,13",19,87,525,7.03332389,4.25850737,"experimental","Mutant characterization, sequence similarity to A. thaliana At3g25860, Dihydrolipoamide Acetyltransferase, E2 component of Pyruvate Dehydrogenase Complex",NA,NA,"Lin et al 2003;http://www.ncbi.nlm.nih.gov/pubmed/13677473?dopt=Abstract",NA,NA
"AT1G35580",7.4733296691689,-1.2461379132655,0.919333433641914,0.0128530117244211,0.0367238309051264,NA,"Sucrose Degradation","Neutral invertase","CINV1",NA,"3.2.1.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lou et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1820962/?tool=pubmed",NA,NA
"AT1G36180",760.09014390573,0.83543089743384,0.152720904185267,0.0000000121743614603472,0.000000123390364804971,"ACC2","Plastidial Fatty Acid Synthesis","Acetyl-CoA Carboxylase (Homomeric)","HmACC","Acetyl-CoA Carboxylase (Plastidial, Homomeric)","6.4.1.2 ,nd,6.3.4.14","1,207,192",1,93,480,4.62189856,0.26615671,"targetP, RC2","Sequence similarity to H. sapiens Acetyl-CoA Carboxylase",NA,NA,"Moreau et al 2002;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=16326698",NA,NA
"AT1G43800",1189.74458415856,9.17144124544148,1.13673732866989,0.0000000000000000346089278232214,0.000000000000000958063613013142,"DES6","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Stearoyl-ACP Desaturase","SAD","Stearoyl-ACP Desaturase","1.14.19.2","7",13,94,423,3.11475772,0.39923507,"targetP, RC5","sequence similarity",NA,NA,NA,NA,NA
"AT1G43800",1189.74458415856,9.17144124544148,1.13673732866989,0.0000000000000000346089278232214,0.000000000000000958063613013142,"DES6","Plastidial Fatty Acid Synthesis","Stearoyl-ACP Desaturase","SAD","Stearoyl-ACP Desaturase","1.14.19.2","7",13,94,424,3.11475772,0.39923507,"targetP, RC5","sequence similarity",NA,NA,NA,NA,NA
"AT1G45201",459.390864427904,2.46550639645611,0.169515403926973,0.000000000000000000000000000000000000000000000000590606030411088,0.000000000000000000000000000000000000000000000173454881414181,NA,"TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,95,631,NA,NA,NA,"Sequence homology ONLY (to castor bean acid lipase BLAST score>100)",NA,NA,NA,NA,NA
"AT1G48300",14775.9533667565,0.797593541439038,0.0905802355127063,0.000000000000000000443241386130291,0.0000000000000000148430677025099,"AtDGAT2","TAG Synthesis","Acyl-CoA : Diacylglycerol Acyltransferase","DAGAT","Acyl-CoA : Diacylglycerol Acyltransferase","2.3.1.20","78",105,98,634,NA,NA,NA,"Sequence similarity to peanut AhDGAT",NA,NA,"Saha et al 2006;http://www.ncbi.nlm.nih.gov/pubmed/16798944",NA,NA
"AT1G48600",162.123866138212,1.39754982136216,0.20011413016923,0.000000000000431870763616435,0.00000000000759967622669665,"CPUORF31","Eukaryotic Phospholipid Synthesis","Phosphoethanolamine N-Methyltransferase","PEAMT","Phosphoethanolamine N-Methyltransferase","2.1.1.103","60",72,99,440,3.41618589,12.2432087,"targetP, RC2","homologus to At3g18000",NA,"highest expression in leaves","Cruz-Ramírez et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15295103?dopt=Abstract",NA,NA
"AT1G48750",411.501092055781,1.02221839104712,0.207595145522245,0.000000183737425068595,0.00000155504304336789,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 2",NA,"162",193,100,522,6.93284783,2.6615671,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT1G49430",789.083939912023,0.516724381285007,0.173576248144595,0.00184710339674608,0.0067936287448192,"LACS2","Cutin Synthesis","Long-Chain Acyl-CoA Synthetase","LACS","Long-Chain Acyl-CoA Synthetase","6.2.1.3","95",124,103,576,12.4590309,2.26233204,"targetP, RC2","Heterologous protein expression and mutant characterization","lacs2","protein family of 9 members","Schnurr et al 2004;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=14973169","Bessire et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17396154","Tang et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17434992"
"AT1G49430",789.083939912023,0.516724381285007,0.173576248144595,0.00184710339674608,0.0067936287448192,"LACS2","Cuticular Wax Synthesis","Long-Chain Acyl-CoA Synthetase","LACS","Long-Chain Acyl-CoA Synthetase","6.2.1.3","95",124,103,578,12.4590309,2.26233204,"targetP, RC2","Sequence similarity and heterologous protein expression","lacs2",NA,"Schnurr et al 2004;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=14973169","Tang et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17434992","Bessire et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17396154"
