"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","protein_gene_abrev_isoform","gene_pathway","protein_family_common","protein_family_common_abrev","protein_family_isoform","ec_number","reaction_id","enzyme_id","locus_id","expression_id_eff","est_expression","pyro_expression","evidence_targeting","evidence_for_function","mutant_names","remarks","ref_1","ref_2","ref_3"
"AT1G01090",8664.2887995905,-1.03252413007706,0.0806796523326789,0.0000000000000000000000000000000000000638462014112282,0.00000000000000000000000000000000000350824578980278,"PDH (E1alpha)","Plastidial Fatty Acid Synthesis","Pyruvate Dehydrogenase &alpha; subunit, E1a component of Pyruvate Dehydrogenase Complex","&alpha;-PDH","Pyruvate Dehydrogenase &alpha; subunit, E1a component of Pyruvate Dehydrogenase Complex","nd,1.2.4.1","12 (overall),11",17,1,586,14.468552,14.7716974,"targetP, RC1","Sequence similarity to H. sapiens pyruvate dehydrogenase E1 alpha 1 precursor",NA,NA,"De Meirleir et al 1992;http://www.ncbi.nlm.nih.gov/pubmed/1551669","Johnston et al 1997;http://www.ncbi.nlm.nih.gov/pubmed/9393637?dopt=Abstract",NA
"AT1G01600",132.159202258786,1.26010738397075,0.342200676184253,0.0000568559611923296,0.000215538080775254,"CYP86A4","Cutin Synthesis","Fatty Acyl omega-Hydroxylase","FAH","Fatty Acyl omega-Hydroxylase (CYP86A)","1.14.13.*","199",279,4,363,2.31094928,0.53231342,"targetP, RC4","Heterologous protein expression and mutant characterization",NA,NA,NA,"Rupasinghe et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17427946?ordinalpos=4&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA
"AT1G01610",2047.89004613011,-0.3762696714549,0.13011792289286,0.00328144044268421,0.00874560183071079,"AtGPAT4","Aliphatic Suberin Synthesis","Glycerol-3-Phosphate Acyltransferase","GPAT","Glycerol-3-Phosphate Acyltransferase (endomembrane predicted?)","2.3.1.15","20",26,5,502,5.32523094,1.46386191,"targetP, RC2","Heterologous expression and mutant characterization (*)","gpat4,gpat8","acyl acceptor could be glycerol-3-phosphate or glycerol","Li et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17991776","Zheng et al 2003;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=12897259",NA
"AT1G01610",2047.89004613011,-0.3762696714549,0.13011792289286,0.00328144044268421,0.00874560183071079,"AtGPAT4","Cutin Synthesis","Glycerol-3-Phosphate Acyltransferase","GPAT","Glycerol-3-Phosphate Acyltransferase (endomembrane predicted?)","2.3.1.15","20",26,5,501,5.32523094,1.46386191,"targetP, RC2","Heterologous expression, in planta overexpression and mutant characterization","gpat4,gpat8","acyl acceptor could be glycerol-3-phosphate or glycerol","Li et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17991776","Zheng et al 2003;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=12897259",NA
"AT1G01710",1789.91019524759,-0.374420892148865,0.0768675171171554,0.000000981339004816731,0.00000485651615573742,"AtACT2","b-Oxidation","Acyl-CoA Thioesterase","ACT","Acyl-CoA Thioesterase","3.1.2.2","166",205,6,773,NA,NA,NA,"Heterologous expression",NA,NA,"Tilton et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/14660652?dopt=Abstract",NA,NA
"AT1G02390",48.6914215298168,1.4957655046361,0.502771183990297,0.000525958834082898,0.00166982780438023,"AtGPAT2","Cutin Synthesis","Glycerol-3-Phosphate Acyltransferase","GPAT","Glycerol-3-Phosphate Acyltransferase (mitochondrial?)","2.3.1.15","20",26,9,234,1.10523661,0.26615671,"targetP, RC2","Sequence similarity",NA,NA,"Zheng et al 2003;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=12897259","Zheng et al 2003;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=12897259",NA
"AT1G02660",2714.35656801124,-2.30083492636,0.220866173603832,0.0000000000000000000000000210515885053546,0.00000000000000000000000058276179620836,NA,"TAG Degradation",NA,NA,"Lipid Acylhydrolase-like",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G04010",345.826318518435,-0.355768754734541,0.156341392630422,0.0198005038415297,0.0433301364898018,"PSAT1","Eukaryotic Phospholipid Synthesis",NA,NA,"Phospholipid : Acyl acceptor Acyltransferase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G04220",79.9808704144512,2.36400004189707,0.467158859034518,0.0000000394747663830781,0.000000234999943116036,"KCS2 (DAISY)","Aliphatic Suberin Synthesis","Ketoacyl-CoA Synthase","KCS","Ketoacyl-CoA Synthase","2.3.1.120","147",177,13,323,1.90904506,0.79847013,"targetP, RC2","Mutant phenotype, and heterologous expression","daisy","Protein family of 21 members-Root but not seed suberin phenotype. Other family members may have redundant functions.","Franke et al 2009;http://www.ncbi.nlm.nih.gov/pubmed/18786002?ordinalpos=6&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Trenkamp et al 2004;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=15277688",NA
"AT1G04220",79.9808704144512,2.36400004189707,0.467158859034518,0.0000000394747663830781,0.000000234999943116036,"KCS2","Fatty Acid Elongation & Cuticular Wax Synthesis","Ketoacyl-CoA Synthase","KCS","Ketoacyl-CoA Synthase","2.3.1.119","147",177,13,324,1.90904506,0.79847013,"targetP, RC2","Mutant characterization; heterologous expression in yeast; complementation of yeast elo2 elo3 mutant","daisy","Double mutant of kcs2 kcs20 results in 15-20% reduction in cuticular wax. Protein family of 21 members-Root but not seed suberin phenotype. Other family members may have redundant functions.","Franke et al 2008;http://www3.interscience.wiley.com/journal/121404212/abstract","Lee et al 2009;http://www3.interscience.wiley.com/journal/122504706/abstract","Blacklock et al 2006;http://www.jbc.org/cgi/content/full/281/14/9018?view=long&pmid=16449229"
"AT1G04710",671.933841107554,1.07658076274153,0.115492996896845,0.00000000000000000000412771003050171,0.0000000000000000000800485340703395,"KAT1","b-Oxidation","Ketoacyl-CoA Thiolase","KAT","Ketoacyl-CoA Thiolase","2.3.1.16","89",116,15,268,1.40666478,0.93154849,"targetP, RC5","Sequence Similarity",NA,"Encodes a cytosolic delta3, delta2-enoyl CoA isomerase, involved in unsaturated fatty acid degradation",NA,NA,NA
"AT1G06030",3.34428780529696,2.34225971097303,1.75501436764131,0.0102981885314311,0.024314268634873,NA,"Glycolysis","fructokinase","Probable FK-2",NA,"2.7.1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G06090",23.0374155525691,1.316283954696,0.590429388588181,0.00493913044046819,0.0126023289279411,NA,"Plastidial Fatty Acid Synthesis",NA,NA,"Acyl-CoA Desaturase-like",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G06100",18.7519711686569,1.52880179604525,1.14807093177677,0.0153648619614709,0.0346625099750611,NA,"Plastidial Fatty Acid Synthesis",NA,NA,"Acyl-CoA Desaturase-like",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G06120",3.36399098202189,0.541812199419331,1.04330904826066,0.0224395199471234,0.0483637430762506,NA,"Plastidial Fatty Acid Synthesis",NA,NA,"Acyl-CoA Desaturase-like",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G09420",178.660756526678,-1.42512484433932,0.223129499041702,0.0000000000374743212935074,0.0000000003154880999573,NA,"OPPP","glucose-6-phosphate 1-dehydrogenase","G6PD4",NA,"1.1.1.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G09420",29.7762666982589,-1.13757716422447,0.465788264007335,0.00376558791792023,0.00989454307803165,NA,"OPPP","glucose-6-phosphate 1-dehydrogenase","G6PD4",NA,"1.1.1.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G09430",9222.62671487484,-1.3530332780775,0.107304294210063,0.000000000000000000000000000000000000442526816061508,0.000000000000000000000000000000000022842429650884,"ACLA-3","Cuticular Wax Synthesis","ATP Citrate Lyase A subunit","ATP-CL-&alpha;","ATP Citrate Lyase A subunit","4.1.3.8","164",202,34,524,7.03332389,3.72619395,"targetP, RC4","Biochemical assay, Sequence similarity to Hs ACL",NA,NA,"Fatland et al 2002;http://www.plantphysiol.org/cgi/content/full/130/2/740",NA,NA
"AT1G09780",5415.84727063107,1.43711365086631,0.137631204864853,0.0000000000000000000000000370637925427454,0.00000000000000000000000100746485453158,NA,"Glycolysis","Phosphoglycerate mutase","i-PGM",NA,"5.4.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andriotis et al 2009;http://www3.interscience.wiley.com/journal/123209178/abstract",NA,NA
"AT1G10740",10.2926936326036,1.11305597865586,0.622904573152812,0.018706418790999,0.041250341462744,NA,"TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,36,448,3.71761406,3.19388052,"targetP, RC1","Sequence homology ONLY (to Staphylococcus lipase BLAST score>100; Staphylococcus lipases exhibit both TAG lipase and phospholipase A1 activities)",NA,NA,NA,NA,NA
"AT1G12000",2695.65153372153,1.05300789318504,0.10285160696125,0.000000000000000000000000502317311682269,0.0000000000000000000000126575045668576,NA,"Glycolysis","PPi-dependent phosphofructokinase","PFP",NA,"2.7.1.90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustroph et al 2014;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4NM6DP9-1&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=a7f44ec79e9a1bd2b7fc7b901e565c80",NA,NA
"AT1G12240",6664.78092801115,-2.61135416402989,0.184599728810704,0.0000000000000000000000000000000000000000000000650501581892615,0.00000000000000000000000000000000000000000000602208910106457,NA,"Sucrose Degradation","vacuolar invertase","BFRUCT4",NA,"3.2.1.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sergeeva et al 2006;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1413815/?tool=pubmed",NA,NA
"AT1G12570",71.0235213714033,-0.735876151269585,0.351538436918354,0.0184861518244958,0.040842167338322,NA,"Aliphatic Suberin Synthesis","omega-Hydroxy Fatty Acyl Dehydrogenase","HFADH","omega-Hydroxy Fatty Acyl Dehydrogenase","1.1.1.*","204",226,39,614,NA,NA,NA,"Sequence similarity to HOTHEAD (HTD)",NA,NA,NA,NA,NA
"AT1G12570",71.0235213714033,-0.735876151269585,0.351538436918354,0.0184861518244958,0.040842167338322,NA,"Cutin Synthesis","Omega-Hydroxy Fatty Acyl Dehydrogenase","HFADH","Omega-Hydroxy Fatty Acyl Dehydrogenase","1.1.1.*","204",226,39,613,NA,NA,NA,"Sequence similarity to HOTHEAD (HTD)",NA,NA,NA,NA,NA
"AT1G12640",1847.3048970654,-0.528213134863303,0.0801407507367782,0.0000000000323058700126519,0.000000000274234978303411,NA,"Eukaryotic Phospholipid Synthesis","1-acylglycerol-3-phosphocholine Acyltransferase","LPCAT","1-acylglycerol-3-phosphocholine Acyltransferase","2.3.1.23","185",40,40,615,NA,NA,NA,"Heterologous Protein Expression and Similarity to mammalian LPCATs",NA,NA,"Stahl et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18154737","Hishikawa et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18287005","Zhao et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18195019"
"AT1G12640",1847.3048970654,-0.528213134863303,0.0801407507367782,0.0000000000323058700126519,0.000000000274234978303411,NA,"TAG Synthesis","1-acylglycerol-3-phosphocholine Acyltransferase","LPCAT","1-acylglycerol-3-phosphocholine Acyltransferase","2.3.1.23","185",40,40,616,NA,NA,NA,"Heterologous Protein Expression and Similarity to mammalian LPCATs",NA,NA,"Stahl et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18154737","Hishikawa et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18287005","Zhao et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18195019"
"AT1G12900",36.8123833598413,-1.13652222440696,0.364744439367402,0.000540222225682056,0.00171107203277578,NA,"Glycolysis","NADP-Dependent Glyceraldehyde-3-Phosphate Dehydrogenase","GapA-2",NA,"1.2.1.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muñoz-Bertomeu  et al 2010;http://www.plantphysiol.org/cgi/content/full/151/2/542",NA,NA
"AT1G12900",125.532510109589,-0.552171241763011,0.203046294896805,0.00461352195074173,0.0118567792560251,NA,"Glycolysis","NADP-Dependent Glyceraldehyde-3-Phosphate Dehydrogenase","GapA-2",NA,"1.2.1.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muñoz-Bertomeu  et al 2010;http://www.plantphysiol.org/cgi/content/full/151/2/542",NA,NA
"AT1G13440",9425.6217272377,0.542315726157985,0.0977430830361619,0.000000021486798115685,0.000000131941643512105,NA,"Glycolysis","NAD-Dependent Glyceraldehyde-3-Phosphate Dehydrogenase","GapC2",NA,"1.2.1.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rius et al 2009;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2577239/?tool=pubmed",NA,NA
"AT1G13560",525.437493413498,-0.462529461554279,0.126830716411778,0.00021088099135054,0.000722378363051031,NA,"Eukaryotic Phospholipid Synthesis","Diacylglycerol Cholinephosphotransferase","DAG-CPT","Diacylglycerol Cholinephosphotransferase","2.7.8.2","38",46,43,442,3.51666194,2.39541039,"targetP, RC5","Heterologous Protein Expression",NA,NA,"Goode et al 1999;http://www.ingentaconnect.com/content/els/09819428/1999/00000037/00000006/art80049",NA,NA
"AT1G13700",794.682087133419,-1.19752844580131,0.191049588475431,0.000000000104563155429485,0.000000000835687577222014,NA,"OPPP","6-phosphogluconolactonase","PGL1",NA,"3.1.1.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G14190",39.0306578110158,-0.929144719206982,0.356740624074012,0.00358369326877149,0.00946526221939016,NA,"Aliphatic Suberin Synthesis","omega-Hydroxy Fatty Acyl Dehydrogenase","HFADH","omega-Hydroxy Fatty Acyl Dehydrogenase","1.1.1.*","204",226,47,620,NA,NA,NA,"Sequence similarity to HOTHEAD (HTD)",NA,NA,NA,NA,NA
"AT1G14190",39.0306578110158,-0.929144719206982,0.356740624074012,0.00358369326877149,0.00946526221939016,NA,"Cutin Synthesis","Omega-Hydroxy Fatty Acyl Dehydrogenase","HFADH","Omega-Hydroxy Fatty Acyl Dehydrogenase","1.1.1.*","204",226,47,619,NA,NA,NA,"Sequence similarity to HOTHEAD (HTD)",NA,NA,NA,NA,NA
"AT1G14290",2298.10841363907,-2.37562466931671,0.134137736180685,0.0000000000000000000000000000000000000000000000000000000000000000000000331468296493705,0.00000000000000000000000000000000000000000000000000000000000000000000822266645020452,"SBH2","Sphingolipid Synthesis","Sphingobase C4-Hydroxylase","SBH","Sphingobase C4-Hydroxylase","1.14.*","54",65,48,422,3.11475772,3.99235066,"targetP, RC1","Heterologous expression",NA,NA,"Chen et al 2008;http://dx.doi.org/10.1105/tpc.107.057851",NA,NA
"AT1G15080",98.4652035557507,0.534454343001564,0.21487930598284,0.00925414667132134,0.0221211246701218,"LPP2","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phosphatidate Phosphatase","PP","Phosphatidate Phosphatase","3.1.3.4","28",34,49,203,0.9042845,0.13307836,"targetP, RC4","Heterologous protein expression and mutant characterization","lpp2","Heterologous protein exhibits both PA and DGPP phosphatase activity(Ref1), mutant accumulates PA during germination and is hypersensitive to ABA (Ref2)","Pierrugues et al 2001;http://www.ncbi.nlm.nih.gov/pubmed/11278556?log$=activity","Katagiri et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15960620?log$=activity",NA
"AT1G15360",2.56815617798183,-0.727250063293994,1.33298540921094,0.0140926453574097,0.032127157523838,"WIN1;SHN1","Cuticular Wax Synthesis","SHN Transcription Factors","Regulatory protein","SHN Transcription Factors",NA,NA,231,51,622,NA,NA,NA,"Overexpression in plants; gene expression analyses","win1/shn1","35S:SHN1 upregulates both wax and cutin biosynthetic genes; Loss of function phenotypes not reported","Aharoni et al 2004;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=520946&tool=pmcentrez","Broun et al 2004;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=384811&tool=pmcentrez","Kannangara et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1913754&tool=pmcentrez"
"AT1G15360",2.56815617798183,-0.727250063293994,1.33298540921094,0.0140926453574097,0.032127157523838,"WIN1;SHN1","Cutin Synthesis","SHN Transcription Factors","Regulatory protein","SHN Transcription Factors",NA,NA,231,51,621,NA,NA,NA,"Mutant characterization, in planta overexpression, experimental evidence for binding to LACS2 promotor","win1/shn1",NA,"Kannangara et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17449808","Aharoni et al 2004;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=15319479",NA
"AT1G16300",214.720152446012,0.967691252624767,0.195816897482927,0.000000317836510743159,0.00000168296967017564,NA,"Glycolysis","NAD-Dependent Glyceraldehyde-3-Phosphate Dehydrogenase","GapCp-2",NA,"1.2.1.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muñoz-Bertomeu  et al 2009;http://www.plantphysiol.org/cgi/content/full/151/2/542",NA,NA
"AT1G18270",14.945058025889,-1.96760256920108,0.637445986854886,0.000229531753584798,0.000781968778112691,NA,"Glycolysis","fructose-bisphosphate aldolase","FBA",NA,"4.1.2.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G18270",16.1532842866346,-1.97269508707646,0.659580109356904,0.000279815021550501,0.000937769361967059,NA,"Glycolysis","fructose-bisphosphate aldolase","FBA",NA,"4.1.2.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G18280",5.17729813677837,-7.09450027570836,2.92778226463449,0.0000169488001578534,0.0000696012203203652,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,57,318,1.808569,0,"targetP, RC2","Sequence similarity",NA,NA,NA,NA,NA
"AT1G18360",508.790929553026,0.414591869676884,0.109311939957727,0.000127347907127397,0.000453366855397145,NA,"TAG Degradation","Monoacylglycerol lipase (MAGL)","MAGL","Monoacylglycerol lipase (MAGL)","3.1.1.23","85",112,58,154,0.50238028,0.26615671,"targetP, RC4","Sequence homology ONLY (To human monoacylglycerol lipase GB NP_009214 BLAST score>100)",NA,NA,NA,NA,NA
"AT1G20950",1573.86099627684,1.62884517299083,0.115439356929095,0.000000000000000000000000000000000000000000000541141407280137,0.0000000000000000000000000000000000000000000473517263610095,NA,"Glycolysis","PPi-dependent phosphofructokinase","PFP",NA,"2.7.1.90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustroph et al 2015;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4NM6DP9-1&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=a7f44ec79e9a1bd2b7fc7b901e565c81",NA,NA
"AT1G22650",442.975330714958,0.669074920001374,0.153423950059544,0.0000081374285098038,0.000035131341426782,NA,"Sucrose Degradation","βfructofuranosidase",NA,NA,"3.2.1.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qi X et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/17508130?ordinalpos=&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.SmartSearch&log$=citationsensor",NA,NA
"AT1G23190",4144.92430993272,1.47720664475978,0.0877298975033141,0.000000000000000000000000000000000000000000000000000000000000000318563138559137,0.0000000000000000000000000000000000000000000000000000000000000607433339800337,NA,"Glycolysis","phosphoglucomutase","PGM",NA,"5.4.2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fettke et al 2008;http://www.plantphysiol.org/cgi/content/full/148/3/1614",NA,NA
"AT1G23330",344.99537335638,0.413475174931357,0.128606185515456,0.00110434227140835,0.00327457924762153,NA,"TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,68,627,NA,NA,NA,"Sequence homology ONLY (to Staphylococcus lipase BLAST score>100; Staphylococcus lipases exhibit both TAG lipase and phospholipase A1 activities)",NA,NA,NA,NA,NA
"AT1G24280",521.655795580837,2.18980608823448,0.259172448401724,0.00000000000000000329222229836096,0.0000000000000000513237168672488,NA,"OPPP","glucose-6-phosphate 1-dehydrogenase","G6PD3",NA,"1.1.1.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G24360",4378.88518207281,-0.388114624696625,0.0693284243160794,0.0000000186052085302389,0.000000114909761459061,NA,"Plastidial Fatty Acid Synthesis","Ketoacyl-ACP Reductase","KAR","Ketoacyl-ACP Reductase","1.1.1.100","4",10,69,566,10.2485577,5.32313421,"targetP, RC4","Sequence similarity to B. napus ketoacyl-ACP reductase",NA,NA,"Fisher et al 2000;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=10666637","Fisher et al 2000;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=10801480",NA
"AT1G25450",1162.26470067175,-1.08223563618997,0.150379441200858,0.000000000000212826074167605,0.00000000000223598643957914,"KCS5","Fatty Acid Elongation & Cuticular Wax Synthesis","Ketoacyl-CoA Synthase","KCS","Ketoacyl-CoA Synthase","2.3.1.119","147",177,71,364,2.31094928,3.19388052,"targetP, RC4","Upregulated in epidermis of stems; heterologous expression in yeast","cer60",NA,"Suh et al 2005;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1310549&tool=pmcentrez","Trenkamp et al 2004;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=511072&tool=pmcentrez","Hooker et al 2002;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=166744&tool=pmcentrez"
"AT1G27980",2337.80849323769,0.420496205538746,0.161424143201777,0.00768414917993612,0.0187685398811345,"AtDPL1","Sphingolipid Synthesis","Dihydrosphingosine Phosphate Lyase","DPL1","Dihydrosphingosine Phosphate Lyase","4.1.2.27","143",173,75,397,2.7128535,1.1977052,"targetP, RC3","Heterologous expression",NA,NA,"Tsegaye et al 2007;http://dx.doi.org/10.1074/jbc.M705074200",NA,NA
"AT1G30120",4271.23351979185,-0.681317387761013,0.106885871032278,0.000000000115361392752153,0.000000000917397742362359,"PDH (E1beta)","Plastidial Fatty Acid Synthesis","Pyruvate Dehydrogenase &beta; subunit, E1b component of Pyruvate Dehydrogenase Complex","&beta;-PDH","Pyruvate Dehydrogenase &beta; subunit, E1b component of Pyruvate Dehydrogenase Complex","nd,1.2.4.1","12,11",18,77,597,18.1861661,7.31930954,"targetP, RC1","Sequence similarity to H. sapiens pyruvate dehydrogenase E1 beta subunit",NA,NA,"Brown et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15138885","Johnston et al 1997;http://www.ncbi.nlm.nih.gov/pubmed/9393637?dopt=Abstract",NA
"AT1G31480",1080.4333387561,-0.662671737665798,0.0983725605073961,0.0000000000105058687093071,0.000000000093433850118867,"SGR2","Lipases",NA,NA,"Phospholipase A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G31770",561.837909407109,1.33147459730522,0.186013942203353,0.00000000000019415821596248,0.00000000000204912704504639,"AtWBC14;AtABCG14","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,80,629,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT1G31812",12407.159678634,-1.27459102864951,0.103390834744054,0.0000000000000000000000000000000000173077369242356,0.000000000000000000000000000000000831259372464555,"ACBP6","Eukaryotic Phospholipid Synthesis","Acyl CoA Binding Protein","ACBP","Acyl CoA Binding Protein",NA,NA,277,81,630,NA,NA,NA,"Heterologous protein expression",NA,"cytosolic ACBP","Engeseth et al 1996;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6WB5-45S9196-8&_user=10&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000050221&_version=1&_urlVersion=0&_userid=10&md5=aac4fc0b823e6937a752b74d195cdacc",NA,NA
"AT1G32060",30624.0942505962,-1.04600479386728,0.129408282356566,0.000000000000000231824659640588,0.00000000000000318288655479671,NA,"Phosphoribulokinase",NA,"PRK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G32200",87.9852412842858,-0.934422897775905,0.299730064765548,0.00075436937909976,0.00232255597124689,"ATS1;ACT1","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Glycerol-3-Phosphate Acyltransferase","GPAT","Glycerol-3-Phosphate Acyltransferase (plastidial)","2.3.1.15","20",26,82,439,3.41618589,5.32313421,"targetP, RC2","Heterologous protein expression, mutant characterization","act1",NA,"Kunst et al 1988;http://www.ncbi.nlm.nih.gov/pubmed/16593939?ordinalpos=13&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Nishida et al 1993;http://www.ncbi.nlm.nih.gov/pubmed/7678766?dopt=Abstract",NA
"AT1G32440",1551.3395106976,-0.23965329252018,0.10658224753819,0.0226082072331248,0.048669837645427,NA,"Glycolysis","Pyruvate Kinase","PK",NA,"2.7.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1955724/?tool=pubmed",NA,NA
"AT1G34430",4345.61078459452,-1.34850401784456,0.108130219138901,0.00000000000000000000000000000000000266837719850934,0.000000000000000000000000000000000133685697645318,"EMB3003","Plastidial Fatty Acid Synthesis","Dihydrolipoamide Acetyltransferase, E2 component of Pyruvate Dehydrogenase Complex","DHLAT","Dihydrolipoamide Acetyltransferase, E2 component of Pyruvate Dehydrogenase Complex","nd,2.3.1.12","12,13",19,87,525,7.03332389,4.25850737,"experimental","Mutant characterization, sequence similarity to A. thaliana At3g25860, Dihydrolipoamide Acetyltransferase, E2 component of Pyruvate Dehydrogenase Complex",NA,NA,"Lin et al 2003;http://www.ncbi.nlm.nih.gov/pubmed/13677473?dopt=Abstract",NA,NA
"AT1G36180",760.09014390573,1.3121861927673,0.151803886801712,0.00000000000000000131942279727091,0.0000000000000000211762386262996,"ACC2","Plastidial Fatty Acid Synthesis","Acetyl-CoA Carboxylase (Homomeric)","HmACC","Acetyl-CoA Carboxylase (Plastidial, Homomeric)","6.4.1.2 ,nd,6.3.4.14","1,207,192",1,93,480,4.62189856,0.26615671,"targetP, RC2","Sequence similarity to H. sapiens Acetyl-CoA Carboxylase",NA,NA,"Moreau et al 2002;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=16326698",NA,NA
