"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019787","ubiquitin-like protein transferase activity","135/4248","498/26761",0.271084337349398,1.70774198488871,6.92526006540582,0.0000000000851720544393812,0.0000000653269657550054,0.0000000610549148139143,"AT1G01680/AT1G02610/AT1G02860/AT1G04790/AT1G05890/AT1G14400/AT1G20780/AT1G24330/AT1G24440/AT1G29340/AT1G32340/AT1G45180/AT1G45976/AT1G47056/AT1G49210/AT1G49850/AT1G54150/AT1G54210/AT1G55250/AT1G55530/AT1G57820/AT1G61620/AT1G63170/AT1G63800/AT1G66040/AT1G66050/AT1G66160/AT1G71980/AT1G72175/AT1G75440/AT1G76410/AT1G79380/AT2G02760/AT2G17450/AT2G23780/AT2G26000/AT2G26350/AT2G30580/AT2G31510/AT2G33340/AT2G33770/AT2G39100/AT2G39810/AT2G42030/AT2G42160/AT2G44410/AT2G44950/AT2G45910/AT2G45920/AT2G47700/AT3G02300/AT3G02340/AT3G05200/AT3G06140/AT3G07360/AT3G07370/AT3G10815/AT3G12630/AT3G12920/AT3G13550/AT3G15355/AT3G15580/AT3G17000/AT3G19910/AT3G19950/AT3G20060/AT3G23280/AT3G24800/AT3G45630/AT3G46510/AT3G49060/AT3G52450/AT3G53410/AT3G54850/AT3G58720/AT3G60220/AT3G61180/AT3G61790/AT3G62240/AT3G62690/AT3G62980/AT4G02075/AT4G02440/AT4G03510/AT4G12570/AT4G19700/AT4G21350/AT4G24015/AT4G26400/AT4G27470/AT4G27880/AT4G28270/AT4G33940/AT4G34100/AT4G35070/AT4G36410/AT4G36800/AT4G37880/AT4G38600/AT5G01160/AT5G01450/AT5G01880/AT5G01960/AT5G01980/AT5G03450/AT5G05080/AT5G05530/AT5G08139/AT5G14420/AT5G15710/AT5G15820/AT5G17290/AT5G18650/AT5G19080/AT5G22920/AT5G27420/AT5G41340/AT5G42200/AT5G42940/AT5G43190/AT5G46210/AT5G47050/AT5G47610/AT5G53360/AT5G56340/AT5G58410/AT5G59550/AT5G61500/AT5G62540/AT5G62560/AT5G62910/AT5G64920/AT5G66070/AT5G67250/AT5G67530",135
"GO:0004842","ubiquitin-protein transferase activity","129/4248","479/26761",0.269311064718163,1.69657095172381,6.68224713961125,0.000000000352415723155583,0.000000135151429830166,0.000000126313214457343,"AT1G01680/AT1G02610/AT1G02860/AT1G04790/AT1G05890/AT1G14400/AT1G20780/AT1G24330/AT1G24440/AT1G29340/AT1G32340/AT1G45180/AT1G45976/AT1G47056/AT1G49210/AT1G49850/AT1G54150/AT1G55250/AT1G55530/AT1G57820/AT1G61620/AT1G63170/AT1G63800/AT1G66040/AT1G66050/AT1G66160/AT1G71980/AT1G72175/AT1G75440/AT1G76410/AT1G79380/AT2G02760/AT2G17450/AT2G23780/AT2G26000/AT2G26350/AT2G30580/AT2G31510/AT2G33340/AT2G33770/AT2G39100/AT2G39810/AT2G42030/AT2G42160/AT2G44410/AT2G44950/AT2G45910/AT2G45920/AT2G47700/AT3G02300/AT3G02340/AT3G05200/AT3G06140/AT3G07360/AT3G07370/AT3G10815/AT3G12630/AT3G12920/AT3G13550/AT3G15355/AT3G17000/AT3G19910/AT3G19950/AT3G20060/AT3G23280/AT3G24800/AT3G45630/AT3G46510/AT3G49060/AT3G52450/AT3G53410/AT3G54850/AT3G58720/AT3G60220/AT3G61180/AT3G61790/AT3G62240/AT3G62980/AT4G02075/AT4G02440/AT4G03510/AT4G12570/AT4G19700/AT4G21350/AT4G24015/AT4G26400/AT4G27470/AT4G27880/AT4G28270/AT4G33940/AT4G34100/AT4G35070/AT4G36410/AT4G37880/AT4G38600/AT5G01160/AT5G01450/AT5G01880/AT5G01960/AT5G01980/AT5G03450/AT5G05080/AT5G05530/AT5G08139/AT5G14420/AT5G15710/AT5G15820/AT5G18650/AT5G19080/AT5G22920/AT5G27420/AT5G41340/AT5G42200/AT5G42940/AT5G43190/AT5G46210/AT5G47050/AT5G47610/AT5G53360/AT5G56340/AT5G58410/AT5G59550/AT5G62540/AT5G62560/AT5G62910/AT5G64920/AT5G66070/AT5G67250/AT5G67530",129
"GO:0061659","ubiquitin-like protein ligase activity","78/4248","300/26761",0.26,1.6379143126177,4.82656845579241,0.00000429352716650566,0.00109771177890328,0.00102592701768083,"AT1G04790/AT1G05890/AT1G24440/AT1G32340/AT1G45180/AT1G49850/AT1G54210/AT1G55250/AT1G55530/AT1G57820/AT1G61620/AT1G63170/AT1G66040/AT1G66050/AT1G66160/AT1G71980/AT1G72175/AT1G76410/AT2G17450/AT2G23780/AT2G26000/AT2G31510/AT2G33340/AT2G39100/AT2G42030/AT2G42160/AT2G44410/AT2G44950/AT3G02300/AT3G02340/AT3G06140/AT3G07370/AT3G10815/AT3G15580/AT3G19950/AT3G23280/AT3G24800/AT3G52450/AT3G53410/AT3G58720/AT3G61180/AT3G61790/AT3G62240/AT3G62690/AT4G03510/AT4G12570/AT4G24015/AT4G26400/AT4G27470/AT4G27880/AT4G28270/AT4G33940/AT4G37880/AT4G38600/AT5G01160/AT5G01450/AT5G01880/AT5G01960/AT5G01980/AT5G05530/AT5G08139/AT5G14420/AT5G15820/AT5G17290/AT5G18650/AT5G19080/AT5G22920/AT5G42200/AT5G42940/AT5G47610/AT5G53360/AT5G56340/AT5G58410/AT5G59550/AT5G61500/AT5G64920/AT5G66070/AT5G67530",78
"GO:0061630","ubiquitin protein ligase activity","73/4248","286/26761",0.255244755244755,1.60795783783072,4.49011140882822,0.0000169525807080253,0.00325065735076385,0.00303808091109611,"AT1G04790/AT1G05890/AT1G24440/AT1G32340/AT1G45180/AT1G49850/AT1G55250/AT1G55530/AT1G57820/AT1G61620/AT1G63170/AT1G66040/AT1G66050/AT1G66160/AT1G71980/AT1G72175/AT1G76410/AT2G17450/AT2G23780/AT2G26000/AT2G31510/AT2G33340/AT2G39100/AT2G42030/AT2G42160/AT2G44410/AT2G44950/AT3G02300/AT3G02340/AT3G06140/AT3G07370/AT3G10815/AT3G19950/AT3G23280/AT3G24800/AT3G52450/AT3G53410/AT3G58720/AT3G61180/AT3G61790/AT3G62240/AT4G03510/AT4G12570/AT4G24015/AT4G26400/AT4G27470/AT4G27880/AT4G28270/AT4G33940/AT4G37880/AT4G38600/AT5G01160/AT5G01450/AT5G01880/AT5G01960/AT5G01980/AT5G05530/AT5G08139/AT5G14420/AT5G15820/AT5G18650/AT5G19080/AT5G22920/AT5G42200/AT5G42940/AT5G47610/AT5G53360/AT5G56340/AT5G58410/AT5G59550/AT5G64920/AT5G66070/AT5G67530",73
"GO:0060090","molecular adaptor activity","75/4248","306/26761",0.245098039215686,1.54403687086887,4.15770610549274,0.0000569682698921387,0.00873893260145408,0.0081674509045361,"AT1G01160/AT1G01510/AT1G03760/AT1G05270/AT1G09320/AT1G10450/AT1G11760/AT1G14510/AT1G15880/AT1G16240/AT1G26665/AT1G30460/AT1G48240/AT1G51270/AT1G64280/AT1G64570/AT1G67310/AT1G70060/AT1G79590/AT2G14850/AT2G17380/AT2G18260/AT2G24530/AT2G31440/AT2G36900/AT2G42870/AT2G45640/AT3G03950/AT3G04740/AT3G08020/AT3G08850/AT3G09180/AT3G09740/AT3G11820/AT3G12980/AT3G19190/AT3G19840/AT3G22961/AT3G24315/AT3G42790/AT3G52100/AT3G55600/AT3G58680/AT4G00990/AT4G04780/AT4G05060/AT4G16150/AT4G17730/AT4G19190/AT4G21430/AT4G21450/AT4G25910/AT4G30790/AT4G31805/AT4G40050/AT5G08080/AT5G09740/AT5G10450/AT5G10890/AT5G12230/AT5G12390/AT5G16830/AT5G22780/AT5G24590/AT5G26210/AT5G27920/AT5G28640/AT5G43930/AT5G47180/AT5G54110/AT5G59140/AT5G61120/AT5G61210/AT5G64610/AT5G65430",75
"GO:0030674","protein-macromolecule adaptor activity","70/4248","290/26761",0.241379310344828,1.52061010455224,3.87208641378484,0.00016145094764363,0.0206388128071106,0.0192891395342652,"AT1G01160/AT1G01510/AT1G03760/AT1G05270/AT1G09320/AT1G10450/AT1G11760/AT1G14510/AT1G15880/AT1G16240/AT1G26665/AT1G30460/AT1G48240/AT1G51270/AT1G64280/AT1G64570/AT1G67310/AT1G70060/AT1G79590/AT2G14850/AT2G17380/AT2G18260/AT2G24530/AT2G31440/AT2G36900/AT2G42870/AT2G45640/AT3G03950/AT3G04740/AT3G08020/AT3G08850/AT3G09180/AT3G09740/AT3G11820/AT3G12980/AT3G19190/AT3G19840/AT3G22961/AT3G24315/AT3G42790/AT3G52100/AT3G55600/AT3G58680/AT4G00990/AT4G04780/AT4G05060/AT4G16150/AT4G17730/AT4G19190/AT4G21430/AT4G21450/AT4G40050/AT5G08080/AT5G09740/AT5G10450/AT5G12230/AT5G16830/AT5G22780/AT5G24590/AT5G26210/AT5G27920/AT5G28640/AT5G43930/AT5G47180/AT5G54110/AT5G59140/AT5G61120/AT5G61210/AT5G64610/AT5G65430",70
"GO:0042802","identical protein binding","94/4248","425/26761",0.221176470588235,1.39333887227207,3.55062698541772,0.000412166323575478,0.0451616528831988,0.0422083107300602,"AT1G01510/AT1G01760/AT1G01820/AT1G02280/AT1G04100/AT1G04240/AT1G04310/AT1G06570/AT1G08370/AT1G09570/AT1G17455/AT1G19850/AT1G30820/AT1G31500/AT1G32580/AT1G50030/AT1G51600/AT1G55250/AT1G66340/AT1G74950/AT1G75240/AT1G78590/AT1G80560/AT2G01760/AT2G02540/AT2G06255/AT2G21240/AT2G26560/AT2G28150/AT2G36310/AT2G37678/AT2G38700/AT2G40060/AT2G42870/AT2G44950/AT2G45740/AT2G46260/AT2G46990/AT2G47220/AT3G01670/AT3G01680/AT3G03490/AT3G06483/AT3G07780/AT3G08530/AT3G13222/AT3G16240/AT3G16500/AT3G17860/AT3G21175/AT3G23490/AT3G50870/AT3G55460/AT3G57230/AT3G57420/AT3G59420/AT3G61070/AT3G61600/AT4G01026/AT4G16160/AT4G17870/AT4G18710/AT4G24540/AT4G29080/AT4G30260/AT4G30790/AT5G01600/AT5G02820/AT5G05170/AT5G10150/AT5G17690/AT5G19000/AT5G24800/AT5G27380/AT5G28770/AT5G35750/AT5G35840/AT5G37055/AT5G40610/AT5G42520/AT5G42780/AT5G43700/AT5G44030/AT5G45110/AT5G45250/AT5G45830/AT5G48160/AT5G50960/AT5G54770/AT5G58040/AT5G58220/AT5G65410/AT5G65700/AT5G67300",94
